target_id	length	eff_length	est_counts	tpm
NM_001252089	1704	1544.32	3009.72	30.7546
NM_010240	986	826.317	89218	1703.83
NM_139148	3306	3146.32	549.885	2.75797
NM_173873	5705	5545.32	59.9987	0.17074
NM_173876	5250	5090.32	666.811	2.06718
NM_001277184	860	700.317	0	0
NM_011334	4641	4481.32	1026.41	3.61441
NM_017474	2935	2775.32	90	0.511741
NM_001081001	11134	10974.3	802.931	1.15457
NM_009764	6648	6488.32	3360	8.17199
NM_009900	3670	3510.32	373	1.67681
NM_173874	5781	5621.32	2344.39	6.58132
NM_001302387	4231	4071.32	1036.13	4.01604
NM_207208	2998	2838.32	5.4999	0.0305784
NM_009033	1750	1590.32	3321.06	32.9544
NM_013491	3545	3385.32	8	0.0372916
NM_001038697	733	573.415	1	0.0275202
NM_001146307	2405	2245.32	0	0
NM_178697	3921	3761.32	5	0.0209774
NM_019701	2344	2184.32	0	0
NM_027661	1408	1248.32	0	0
NM_010239	942	782.317	12686.3	255.901
NM_024412	2409	2249.32	0	0
NM_030601	3654	3494.32	79.4722	0.3589
NM_001085525	842	682.317	0	0
NM_009765	10940	10780.3	799.069	1.1697
NM_009899	3899	3739.32	73.6005	0.310606
NR_073181	1511	1351.32	4.7498	0.0554675
NR_130895	3798	3638.32	6.86567	0.0297785
NR_126156	658	498.415	1.34048	0.0424414
NR_126157	542	382.581	0	0
NR_126537	712	552.415	2.06531	0.0589984
NM_018746	3164	3004.32	0	0
NM_013903	3276	3116.32	27	0.136723
NM_008406	3077	2917.32	0	0
NM_001289633	3044	2884.32	1	0.00547114
NM_001033199	2997	2837.32	5.5001	0.0305903
NM_001289632	3113	2953.32	0	0
NM_001159299	3161	3001.32	0	0
NM_008407	2832	2672.32	1	0.00590517
NM_001243262	1954	1794.32	0	0
NM_007541	496	336.688	0	0
NM_198190	2027	1867.32	118.186	0.99878
NM_001289775	3729	3569.32	0.0970904	0.000429251
NM_001134391	2209	2049.32	67.3193	0.518384
NM_001276397	1616	1456.32	23	0.249226
NM_009694	1218	1058.32	15	0.223664
NM_001003717	7115	6955.32	570.189	1.29367
NM_001081204	4543	4383.32	1528	5.50099
NM_175489	7152	6992.32	2193.3	4.94992
NM_177992	1560	1400.32	1082	12.1933
NM_010859	898	738.317	0	0
NM_008830	4083	3923.32	5.00251	0.0201213
NM_001291910	7632	7472.32	0	0
NM_172690	3410	3250.32	2	0.00971013
NM_001033532	5375	5215.32	789	2.38735
NM_207531	819	659.384	1	0.0239322
NM_001003910	4365	4205.32	41.3461	0.155152
NM_153595	2360	2200.32	9.78949	0.0702094
NM_009624	7840	7680.32	626	1.28622
NM_001172160	4537	4377.32	730.023	2.63178
NM_172121	3338	3178.32	392	1.9463
NM_027530	4097	3937.32	109.369	0.438343
NM_001289776	4151	3991.32	0	0
NM_001289774	3561	3401.32	1486.96	6.89877
NM_031159	2265	2105.32	28.5805	0.214227
NM_009307	3386	3226.32	7.01276	0.0343007
NM_015792	3539	3379.32	3398	15.8677
NM_178382	3984	3824.32	5997.98	24.7498
NM_028033	1814	1654.32	1.00276	0.00956531
NM_001289777	3976	3816.32	0	0
NM_148958	1872	1712.32	221	2.03671
NM_001003939	1865	1705.32	11.8644	0.109789
NR_073122	3036	2876.32	57.0573	0.313036
NM_011030	4057	3897.32	1011.52	4.09571
NM_007558	2366	2206.32	63.2106	0.452108
NM_001256019	2405	2245.32	0	0
NM_011212	5411	5251.32	270.275	0.812193
NM_008855	8830	8670.32	64.5806	0.117541
NM_133882	2239	2079.32	0	0
NM_139051	2947	2787.32	2	0.0113231
NM_178907	2816	2656.32	1021	6.0655
NM_027419	1674	1514.32	44.6772	0.465575
NM_027442	3002	2842.32	37.1168	0.206072
NM_027617	1920	1760.32	10.1693	0.0911636
NM_001039154	3822	3662.32	0	0
NM_001122643	3318	3158.32	196.151	0.980067
NM_001256481	1237	1077.32	0	0
NM_001285914	3166	3006.32	0	0
NM_001122640	3551	3391.32	94.8699	0.441449
NM_027526	3236	3076.32	7	0.0359077
NM_001122641	3269	3109.32	92.7765	0.470862
NM_001122642	3317	3157.32	80.5014	0.402352
NM_009869	2903	2743.32	0	0
NM_144529	3503	3343.32	108.701	0.51307
NM_007667	4786	4626.32	0	0
NM_027534	5582	5422.32	958.885	2.79063
NM_027585	2106	1946.32	12.0088	0.0973662
NM_009455	1386	1226.32	1743.69	22.4382
NM_001285913	3203	3043.32	0	0
NM_177613	1295	1135.32	4641	64.5082
NM_026004	1687	1527.32	2522.6	26.0639
NM_133777	988	828.317	12875	245.285
NM_019803	1982	1822.32	2424	20.9908
NM_001145162	2711	2551.32	0	0
NM_001252374	1530	1370.32	1032.4	11.8891
NM_001277575	1240	1080.32	0	0
NM_010260	2471	2311.32	19	0.129722
NM_001277512	1240	1080.32	2.12971	0.0311092
NM_001271017	3060	2900.32	75.17	0.408996
NM_021402	3520	3360.32	1409.36	6.61854
NM_001277487	1240	1080.32	14.3529	0.209658
NM_025985	3837	3677.32	3847	16.5087
NM_145420	1448	1288.32	984	12.0529
NM_027391	1540	1380.32	3	0.0342975
NM_001039159	3220	3060.32	668.079	3.44494
NM_025356	2619	2459.32	24089.8	154.575
NM_019912	2483	2323.32	4416.16	29.9956
NM_009459	4657	4497.32	3342.91	11.7298
NM_026083	6151	5991.32	1196	3.15014
NM_010861	633	473.415	0	0
NM_001034910	619	459.415	0	0
NM_009458	2141	1981.32	3093	24.6347
NM_173755	5192	5032.32	1572	4.92953
NM_201411	5876	5716.32	20.4378	0.0564207
NM_001284312	3284	3124.32	155.546	0.78564
NM_001039157	3383	3223.32	940.943	4.6066
NM_001081167	2367	2207.32	6	0.042895
NM_019586	3522	3362.32	5740	26.9398
NM_010259	2820	2660.32	0	0
NM_026275	3312	3152.32	3062	15.3284
NM_009456	2609	2449.32	10432	67.2114
NM_172905	2350	2190.32	0	0
NM_009454	1562	1402.32	3460	38.9359
NM_009546	5596	5436.32	1177.52	3.41809
NM_172493	8456	8296.32	727.531	1.38384
NM_201518	7099	6939.32	1099	2.4992
NM_144839	1410	1250.32	231	2.9155
NM_001169576	4564	4404.32	135.367	0.485015
NM_019670	3516	3356.32	2878	13.5316
NM_001169577	4140	3980.32	681.725	2.70279
NM_029348	7824	7664.32	1044	2.14955
NM_001039158	3357	3197.32	889.436	4.38985
NM_001284314	3139	2979.32	73.3411	0.388464
NM_001164597	5390	5230.32	1729	5.2166
NM_080560	3851	3691.32	9759.99	41.7243
NM_001271016	1551	1391.32	9.29766	0.105455
NM_026785	931	771.317	5974.14	122.226
NM_001162909	1102	942.317	198	3.3158
NM_025773	3139	2979.32	1510.48	8.00051
NM_009868	4004	3844.32	0	0
NR_110430	3421	3261.32	47.7025	0.230817
NR_110432	3383	3223.32	0	0
NR_110431	3337	3177.32	60.2498	0.299237
NR_110471	652	492.415	46.7266	1.49745
NR_110470	1645	1485.32	36.3076	0.385744
NR_110469	1714	1554.32	16.9658	0.172249
NM_001294277	687	527.415	88.3286	2.64283
NM_020035	4266	4106.32	383.673	1.47445
NM_001305386	3601	3441.32	443.878	2.03544
NM_001305387	3539	3379.32	17.4489	0.0814818
NM_028727	2297	2137.32	96.2043	0.710307
NM_001159599	3756	3596.32	3746.78	16.4407
NM_001305392	2218	2058.32	0	0
NM_001305399	3919	3759.32	328.878	1.38053
NM_177733	4866	4706.32	691.251	2.3178
NM_027985	1249	1089.32	706.434	10.2338
NM_001305420	1179	1019.32	18.5663	0.287433
NM_028788	3608	3448.32	23	0.105255
NM_001305421	4011	3851.32	0	0
NM_001305423	3531	3371.32	180.478	0.844785
NM_001008545	6513	6353.32	76.1919	0.189247
NM_001305425	7363	7203.32	206.515	0.452419
NM_001003899	6486	6326.32	268.545	0.669865
NM_001008546	6425	6265.32	110.2	0.277561
NM_145556	7454	7294.32	13121.2	28.3864
NM_001045514	5480	5320.32	24.2937	0.072057
NM_001305432	5261	5101.32	144.331	0.446477
NM_008961	3621	3461.32	206.569	0.94177
NM_001305436	3551	3391.32	41.6111	0.193625
NM_001305437	3706	3546.32	761.271	3.38752
NM_001305440	2452	2292.32	47.6987	0.328362
NM_011896	2493	2333.32	132.766	0.89791
NM_001305441	2204	2044.32	1256.52	9.69934
NM_001305442	2163	2003.32	492.014	3.87568
NM_001305461	3157	2997.32	24	0.126357
NM_007403	3117	2957.32	172.768	0.921907
NM_001291066	3114	2954.32	78.2315	0.417874
NM_001305550	506	346.637	0	0
NM_001305549	518	358.637	0	0
NM_001305585	865	705.317	18.0802	0.40452
NM_009778	5139	4979.32	916	2.90299
NM_001305616	950	790.317	0	0
NM_001305631	3624	3464.32	568.579	2.58996
NM_145924	3692	3532.32	2095.42	9.36121
NM_008869	2869	2709.32	1948.88	11.3513
NM_001305632	2866	2706.32	54.123	0.315591
NM_010629	4027	3867.32	125.556	0.51233
NM_001305643	3961	3801.32	1032.44	4.28601
NM_001305652	1824	1664.32	715.241	6.78168
NM_025784	1918	1758.32	142.759	1.28123
NM_178666	5085	4925.32	0	0
NM_001305663	5094	4934.32	0	0
NM_001305671	7316	7156.32	576.851	1.27202
NM_175459	7524	7364.32	1811.24	3.88118
NM_001305675	4034	3874.32	4.89409e-07	1.99341e-09
NM_175180	4189	4029.32	581	2.27544
NM_001305676	1799	1639.32	1335.09	12.852
NM_001305677	1863	1703.32	173.498	1.60738
NM_001305678	1768	1608.32	447.026	4.38613
NM_009480	1853	1693.32	29.3822	0.273821
NM_007609	1443	1283.32	306	3.76277
NM_009811	1475	1315.32	938	11.2536
NM_019774	3801	3641.32	5512.36	23.8891
NM_007976	7433	7273.32	40	0.0867857
NM_001045555	2216	2056.32	0	0
NM_001290996	2153	1993.32	29.6007	0.23434
NM_001290998	1530	1370.32	35.3993	0.407656
NM_008807	1767	1607.32	0	0
NM_001290999	1682	1522.32	0	0
NM_001081984	2203	2043.32	0	0
NM_022318	2062	1902.32	2	0.0165908
NM_007979	2735	2575.32	0	0
NM_021565	3747	3587.32	1603.78	7.05496
NM_001305797	2621	2461.32	2	0.0128228
NM_001305798	3615	3455.32	1424.22	6.50445
NM_001199123	1622	1462.32	376.191	4.05965
NM_001199124	1388	1228.32	2011.82	25.8464
NM_001305800	1863	1703.32	93.9852	0.870732
NM_025565	1235	1075.32	0	0
NM_007512	1514	1354.32	7195.98	83.8475
NM_021489	1971	1811.32	0	0
NM_001305803	4429	4269.32	218.047	0.805956
NM_007610	3545	3385.32	1845	8.60038
NM_175303	5104	4944.32	0	0
NM_201395	3772	3612.32	1	0.00436852
NM_201396	2737	2577.32	0	0
NM_009696	1288	1128.32	14.2097	0.198735
NM_028066	2246	2086.32	0	0
NM_001305804	2749	2589.32	110.593	0.674005
NM_172990	2608	2448.32	812.006	5.23374
NM_001305805	1849	1689.32	0	0
NM_133501	1924	1764.32	0	0
NM_133500	1747	1587.32	1.20326	0.0119624
NM_001305808	1009	849.317	0	0
NM_153052	975	815.317	0	0
NM_010168	2051	1891.32	2	0.0166873
NM_010172	1875	1715.32	1	0.00919975
NM_001305799	3666	3506.32	0	0
NM_001305819	1255	1095.32	32.3116	0.465521
NM_001305843	1358	1198.32	24.9358	0.328377
NM_001305844	1208	1048.32	7.54282	0.113543
NM_011860	3521	3361.32	0	0
NM_001039143	3473	3313.32	0	0
NM_001305857	3376	3216.32	0	0
NM_008100	1112	952.317	0	0
NM_010717	3337	3177.32	253.589	1.25948
NM_001305875	3124	2964.32	71.8177	0.38232
NM_027741	2193	2033.32	10.076	0.0781994
NM_001305882	2302	2142.32	0	0
NM_001305935	1507	1347.32	258.783	3.03101
NM_027782	1734	1574.32	63.7612	0.639124
NM_001305936	3079	2919.32	287.668	1.555
NM_001305937	1555	1395.32	376.57	4.25887
NM_001305941	2451	2291.32	0	0
NM_023608	2614	2454.32	2	0.0128594
NM_007858	5633	5473.32	2285.64	6.5899
NM_007627	2589	2429.32	0	0
NM_001305980	5660	5500.32	1928.79	5.53372
NM_001305981	5763	5603.32	271.567	0.764809
NM_001305982	2153	1993.32	1694	13.4109
NM_028029	6113	5953.32	366.734	0.972103
NM_007492	2898	2738.32	0	0
NM_001305940	2780	2620.32	0	0
NM_008116	2145	1985.32	19.4648	0.154718
NM_001305992	2141	1981.32	49.5352	0.394531
NM_181590	3261	3101.32	1139	5.7956
NM_013539	1220	1060.32	169.863	2.52804
NM_001306050	1242	1082.32	46.2359	0.674133
NM_001306051	1226	1066.32	19.6644	0.291015
NM_001306052	1178	1018.32	202.644	3.1403
NM_001306053	1162	1002.32	14.5926	0.229747
NM_001306059	2163	2003.32	17	0.133912
NM_008356	2279	2119.32	0	0
NM_001306069	3255	3095.32	2143.07	10.9258
NM_028320	3137	2977.32	8217.93	43.557
NM_013565	4877	4717.32	12985.2	43.4385
NM_001306071	4652	4492.32	1333.88	4.68563
NM_001306078	3089	2929.32	0	0
NM_028898	7046	6886.32	1904.2	4.3636
NM_001306081	6970	6810.32	62.8049	0.145528
NM_001306088	3908	3748.32	2870.27	12.0839
NM_008507	4294	4134.32	732.421	2.79562
NM_001306126	4326	4166.32	254.419	0.963646
NM_001306127	4382	4222.32	134.658	0.50327
NM_001306128	4264	4104.32	28.5021	0.109586
NM_013595	1659	1499.32	396.225	4.17032
NM_024270	1362	1202.32	1521	19.9632
NM_001306143	1563	1403.32	2493.77	28.0428
NM_001306162	4723	4563.32	298.886	1.03358
NM_001306169	4240	4080.32	188.379	0.728551
NM_029825	2176	2016.32	3818.12	29.8822
NM_001306178	2816	2656.32	157.876	0.937898
NM_178632	5370	5210.32	5251.25	15.9045
NM_001306203	5240	5080.32	337.329	1.04781
NM_001306204	5093	4933.32	264.61	0.846422
NM_001306205	1743	1583.32	1001.11	9.97779
NM_001306217	1189	1029.32	41.8896	0.642211
NM_030057	1283	1123.32	1321.92	18.5704
NM_001306218	1539	1379.32	98.1947	1.12343
NM_030080	1555	1395.32	40.4253	0.457195
NM_001307934	1476	1316.32	129.518	1.55271
NM_001307935	1340	1180.32	14.0568	0.187935
NM_023556	1707	1547.32	2056.89	20.9774
NM_001307989	1292	1132.32	2.84038	0.0395848
NM_015743	5573	5413.32	10.3246	0.0300975
NM_198012	2400	2240.32	243.957	1.7184
NM_001307998	2377	2217.32	184.043	1.30982
NM_030021	2352	2192.32	490.813	3.53292
NM_001024508	2448	2288.32	1234.35	8.51221
NM_001308041	2445	2285.32	261.651	1.80674
NM_010908	2065	1905.32	21.0135	0.174041
NM_001306222	1384	1224.32	271.987	3.5057
NM_030175	2769	2609.32	4	0.024191
NM_001308052	2555	2395.32	0	0
NM_030084	2157	1997.32	1549.98	12.2461
NM_001308072	2136	1976.32	941.05	7.51409
NM_001308074	2123	1963.32	135.975	1.09292
NM_001308091	403	244.624	200.075	12.9067
NM_030221	2660	2500.32	579.462	3.65722
NM_001308095	2481	2321.32	133.538	0.907801
NM_001308144	2501	2341.32	863.538	5.82025
NM_001161338	3034	2874.32	243.861	1.33884
NM_030185	5756	5596.32	276.79	0.780494
NM_024480	3024	2864.32	980.627	5.40261
NM_001308167	3015	2855.32	0	0
NM_001308168	3098	2938.32	71.5125	0.384064
NM_001308266	2672	2512.32	2	0.0125625
NM_011487	3000	2840.32	0	0
NM_010283	3610	3450.32	750.17	3.43101
NM_001145821	3574	3414.32	410.561	1.89755
NM_001308300	3508	3348.32	717.04	3.37938
NM_001308299	3544	3384.32	381.229	1.77761
NM_001308303	3479	3319.32	238.255	1.1327
NM_009543	3296	3136.32	1438.75	7.2391
NM_001308323	2564	2404.32	343.939	2.25741
NM_001308327	6794	6634.32	198.119	0.471248
NM_008813	6791	6631.32	1549.45	3.68721
NM_001308329	6765	6605.32	91.4332	0.218439
NM_011146	1769	1609.32	12.4987	0.122559
NM_001127330	2127	1967.32	276.868	2.22085
NM_001308352	1797	1637.32	91.4645	0.881537
NM_001308354	1776	1616.32	342.169	3.34068
NM_011350	4103	3943.32	14.1507	0.0566288
NM_001308374	4009	3849.32	0	0
NM_001308386	1716	1556.32	525.415	5.32752
NM_001308385	2002	1842.32	133.263	1.14147
NM_009173	1816	1656.32	133.695	1.27378
NM_008898	2527	2367.32	5242	34.9431
NM_008712	9695	9535.32	27.7682	0.0459551
NM_007430	1811	1651.32	1	0.00955631
NM_009656	3883	3723.32	3266.75	13.8454
NM_001308450	2060	1900.32	2707.25	22.4814
NM_025508	1584	1424.32	392	4.3431
NM_007451	1317	1157.32	38168	520.436
NM_029974	2342	2182.32	22	0.159084
NM_013476	10063	9903.32	48	0.0764859
NM_153053	1741	1581.32	1530	15.2684
NM_009910	1609	1449.32	0	0
NM_009663	1031	871.317	36	0.651999
NM_001308462	943	783.317	0	0
NM_001308464	1198	1038.32	26.5209	0.403068
NM_007724	3099	2939.32	0	0
NM_001081051	5146	4986.32	0	0
NM_007898	1757	1597.32	6205	61.3015
NM_016913	1867	1707.32	380.379	3.51579
NM_023638	1900	1740.32	0	0
NM_145907	1882	1722.32	11.4519	0.104927
NM_145908	1885	1725.32	157.465	1.44025
NM_001308474	1361	1201.32	14.5625	0.191293
NM_010110	3375	3215.32	1633	8.01462
NM_001308481	3620	3460.32	212.068	0.96712
NM_001308488	1191	1031.32	0	0
NM_010340	3086	2926.32	4	0.0215704
NM_001308501	2947	2787.32	0	0
NM_153521	3146	2986.32	3010.02	15.9057
NM_001308506	3666	3506.32	2310.21	10.3973
NM_008177	2582	2422.32	4.2657	0.0277894
NM_133990	3734	3574.32	3492	15.4171
NM_028794	1492	1332.32	1532	18.1456
NM_030704	1825	1665.32	66	0.625414
NM_013563	1663	1503.32	0	0
NM_001308535	1559	1399.32	2	0.0225546
NM_008423	3815	3655.32	11	0.0474885
NM_008621	2525	2365.32	9088	60.6317
NM_028850	2550	2390.32	1657	10.9393
NM_010883	1962	1802.32	9	0.078801
NM_001001737	4904	4744.32	938.704	3.12231
NM_001309195	2644	2484.32	194.066	1.23272
NM_001309216	2646	2486.32	686.507	4.35722
NM_001309373	638	478.415	1.52739	0.0503809
NM_001309374	549	389.542	3.47261	0.140677
NM_001309382	852	692.317	3730.94	85.0422
NM_001309389	3760	3600.32	90.5046	0.396689
NM_001309388	4096	3936.32	2075.41	8.32022
NM_001309391	5833	5673.32	1149.13	3.19635
NM_001309392	5788	5628.32	45.9811	0.12892
NM_027703	5329	5169.32	989.94	3.02201
NM_001309398	1885	1725.32	10.0483	0.0919058
NM_009637	2762	2602.32	159.904	0.969662
NM_001005605	6379	6219.32	2313.86	5.87103
NM_001309436	5176	5016.32	343.885	1.08181
NM_001309446	3172	3012.32	49.4234	0.258912
NM_001309460	8102	7942.32	700.358	1.39153
NM_001309484	1237	1077.32	0	0
NM_001309485	1359	1199.32	0	0
NM_001309519	3912	3752.32	0	0
NM_001309526	3012	2852.32	341.082	1.88704
NM_001309528	4358	4198.32	349.46	1.31354
NM_001039647	2720	2560.32	0	0
NM_020008	2279	2119.32	0	0
NM_001309637	2144	1984.32	4	0.0318104
NM_001309645	994	834.317	333.281	6.30377
NM_001145552	2189	2029.32	532.409	4.14015
NM_001045484	1339	1179.32	1	0.013381
NM_001309795	584	424.503	92.9599	3.4557
NM_025461	2125	1965.32	462.692	3.71518
NM_001309808	1945	1785.32	91.4339	0.808188
NM_001309809	869	709.317	738.991	16.4407
NM_001309810	959	799.317	36.2628	0.715918
NM_001309814	852	692.317	0	0
NM_025292	10417	10257.3	3687.16	5.67255
NM_021419	2096	1936.32	1570.14	12.7963
NM_028791	6396	6236.32	3508.95	8.87911
NM_001309909	1579	1419.32	451.529	5.02026
NM_011886	1576	1416.32	288.707	3.21675
NM_001309910	1474	1314.32	0	0
NM_007712	2320	2160.32	737.332	5.386
