target_id	length	eff_length	est_counts	tpm
NM_012035	3550	3382.96	0	0
NM_001302372	3547	3379.96	0	0
NM_175096	1985	1817.96	2116	29.1908
NM_001302373	3674	3506.96	0	0
NM_009721	2590	2422.96	10876.7	112.582
NM_026976	1491	1323.96	5	0.0947132
NM_001293693	2247	2079.96	3	0.0361728
NM_009810	2605	2437.96	1126.97	11.5932
NM_018733	8287	8119.96	0	0
NM_001284409	2610	2442.96	4511.03	46.31
NM_008342	1342	1174.96	0	0
NM_139206	5266	5098.96	7	0.0344296
NM_001205336	5425	5257.96	0	0
NM_175172	3767	3599.96	9.89984	0.0689678
NM_001114312	4081	3913.96	3425.1	21.9469
NM_007496	16439	16272	497.147	0.766232
NM_001199956	1437	1269.96	4.48884	0.088646
NM_001008542	5156	4988.96	228.069	1.14649
NM_001291013	2297	2129.96	249.637	2.93937
NM_001030292	1032	864.961	0	0
NM_001081248	1224	1056.96	0	0
NM_001105201	1557	1389.96	5	0.0902159
NM_010275	4477	4309.96	0	0
NM_001008543	4843	4675.96	0	0
NM_001123394	708	541.034	0	0
NM_001013393	1323	1155.96	1	0.0216956
NM_001301333	3761	3593.96	0	0
NM_001291012	2300	2132.96	520.275	6.11738
NM_001301332	4399	4231.96	0	0
NM_018743	3944	3776.96	5587	37.0981
NM_001290316	3457	3289.96	16.0132	0.122069
NM_001110506	2551	2383.96	123	1.29396
NM_010847	4996	4828.96	358.931	1.86412
NM_016902	2303	2135.96	689.088	8.0909
NM_001301357	3449	3281.96	0	0
NM_177410	2147	1979.96	32.6747	0.413877
NR_045747	971	803.961	0	0
NR_045954	1094	926.961	1	0.0270554
NR_028300	1815	1647.96	205	3.11977
NR_028427	5292	5124.96	486.602	2.38122
NM_001281470	345	180.636	0	0
NM_001142750	1032	864.961	0	0
NM_001085538	1292	1124.96	2.9537	0.0658483
NM_001167673	643	476.06	0	0
NM_001105160	1999	1831.96	0	0
NM_001104525	1770	1602.96	0	0
NM_001166210	6340	6172.96	0	0
NM_001081294	1293	1125.96	0	0
NM_001100596	2680	2512.96	0	0
NM_001289458	2838	2670.96	0	0
NM_001289459	2827	2659.96	0	0
NM_010427	2810	2642.96	0	0
NM_001289461	2645	2477.96	0	0
NM_001199431	5370	5202.96	2793.76	13.4665
NM_013464	5494	5326.96	4006.04	18.8604
NM_010066	5367	5199.96	2301.71	11.1011
NM_001199432	5251	5083.96	0.0693328	0.00034202
NM_001199433	5876	5708.96	197.063	0.865691
NM_001277149	11306	11139	432	0.972646
NM_010601	3583	3415.96	56	0.411141
NM_001101603	420	253.721	4	0.395384
NM_170593	6629	6461.96	5	0.0194053
NM_021893	3653	3485.96	21.9328	0.157793
NM_001081695	1831	1663.96	0	0
NM_001284197	1672	1504.96	0	0
NM_001284198	1468	1300.96	0	0
NM_001284200	1129	961.961	0	0
NM_001284199	1295	1127.96	0	0
NM_019448	1685	1517.96	0	0
NM_026931	1331	1163.96	274	5.90375
NM_001277316	2811	2643.96	726.582	6.892
NM_001277315	3228	3060.96	885.744	7.25715
NM_001114879	7307	7139.96	211.032	0.741256
NM_133222	4106	3938.96	0	0
NM_175642	5522	5354.96	0	0
NM_001277317	2789	2621.96	104.748	1.00193
NM_001302957	7409	7241.96	1715.52	5.94094
NM_145496	2350	2182.96	105.078	1.2072
NM_001277318	2761	2593.96	1341.99	12.9748
NM_001302958	2265	2097.96	78.0221	0.932687
NM_025459	2929	2761.96	331.515	3.01024
NM_001033400	2548	2380.96	0	0
NM_001081033	2848	2680.96	0	0
NM_001081403	4018	3850.96	0	0
NM_178643	1788	1620.96	422.764	6.54096
NM_024450	3470	3302.96	64.8967	0.492759
NM_183216	3072	2904.96	14.2654	0.123157
NM_001034851	3139	2971.96	960.229	8.10302
NM_028945	7581	7413.96	1352.23	4.5742
NM_173036	2454	2286.96	0	0
NM_027980	3175	3007.96	807	6.72848
NM_008904	6464	6296.96	54.0333	0.215202
NM_144520	2529	2361.96	81	0.860058
NM_010897	11847	11680	1697	3.64381
NM_178677	5801	5633.96	118.04	0.525449
NM_009147	4108	3940.96	2048	13.033
NM_001164562	5676	5508.96	131.727	0.599681
NM_019951	1113	945.961	2745	72.7754
NM_011342	1815	1647.96	1924.43	29.2867
NM_024206	1301	1133.96	3970	87.8027
NM_133704	3992	3824.96	1277	8.37297
NM_001029937	3928	3760.96	15.039	0.100285
NM_025468	770	603.034	1508	62.7155
NM_001252544	2792	2624.96	2372.11	22.6635
NM_001252545	2781	2613.96	303.446	2.91137
NM_146013	2956	2788.96	0	0
NM_152915	3664	3496.96	0	0
NM_001281816	2421	2253.96	72.1143	0.8024
NM_153125	8754	8586.96	3685	10.7625
NM_001252543	2799	2631.96	0	0
NM_019787	2810	2642.96	868.335	8.23971
NR_015577	1840	1672.96	267	4.00259
NR_003278	1870	1702.96	192648	2837.1
NM_001127725	2337	2169.96	12	0.13869
NR_027710	6495	6327.96	38.1851	0.151337
NR_132443	2983	2815.96	169.661	1.51102
NM_001012402	1234	1066.96	2	0.0470107
NM_001005847	1307	1139.96	897.992	19.756
NM_001205054	1277	1109.96	10.0078	0.226124
NM_001285418	3866	3698.96	0	0
NM_001285419	3855	3687.96	0	0
NM_001048139	4161	3993.96	0	0
NM_001285416	4078	3910.96	0	0
NM_001048141	4001	3833.96	0	0
NM_001048142	4009	3841.96	14.2657	0.0931226
NM_001285421	3941	3773.96	0	0
NM_007540	4302	4134.96	0	0
NM_001285417	3875	3707.96	0	0
NM_001285420	3743	3575.96	0.172559	0.00121021
NM_001316310	3950	3782.96	0	0
NM_001282737	692	525.034	2240	106.998
NM_001195544	902	735	0	0
NM_009571	2816	2648.96	0	0
NM_007711	5529	5361.96	1823.4	8.52855
NM_001099326	733	566.034	0	0
NM_001302386	4169	4001.96	1570.88	9.84434
NM_008996	2657	2489.96	6175.56	62.2013
NM_001085524	842	675.034	0	0
NM_001252089	1704	1536.96	1159.63	18.9222
NM_010240	986	818.961	48914	1497.91
NM_139148	3306	3138.96	54	0.431443
NM_173873	5705	5537.96	0.401779	0.0018195
NM_173876	5250	5082.96	408.521	2.01564
NM_001277184	860	693	0	0
NM_011334	4641	4473.96	420.967	2.35978
NM_017474	2935	2767.96	2	0.0181211
NM_001081001	11134	10967	189.127	0.432498
NM_009764	6648	6480.96	1739	6.72939
NM_009900	3670	3502.96	179	1.28154
NM_173874	5781	5613.96	1242.67	5.5514
NM_001302387	4231	4063.96	742.69	4.58325
NM_207208	2998	2830.96	0	0
NM_009033	1750	1582.96	1669.37	26.4483
NM_013491	3545	3377.96	4	0.0296976
NM_001038697	733	566.034	0	0
NM_001146307	2405	2237.96	0	0
NM_178697	3921	3753.96	5	0.0334038
NM_019701	2344	2176.96	0	0
NM_027661	1408	1240.96	0	0
NM_010239	942	775	6617.64	214.149
NM_024412	2409	2241.96	0	0
NM_030601	3654	3486.96	28.2883	0.203459
NM_001085525	842	675.034	0	0
NM_009765	10940	10773	839.873	1.95521
NM_009899	3899	3731.96	25.0872	0.16859
NR_073181	1511	1343.96	2.36213	0.0440791
NR_130895	3798	3630.96	18.4764	0.127618
NR_126156	658	491.06	3.81457e-05	1.94817e-06
NR_126157	542	375.221	3.99997	0.267353
NR_126537	712	545.034	1.02297	0.0470709
NM_018746	3164	2996.96	0	0
NM_013903	3276	3108.96	32	0.258137
NM_008406	3077	2909.96	0	0
NM_001289633	3044	2876.96	0	0
NM_001033199	2997	2829.96	0	0
NM_001289632	3113	2945.96	3	0.0255394
NM_001159299	3161	2993.96	1.90002e-08	1.59158e-10
NM_008407	2832	2664.96	0	0
NM_001243262	1954	1786.96	0	0
NM_007541	496	329.323	0	0
NM_198190	2027	1859.96	84.6826	1.14184
NM_001289775	3729	3561.96	0	0
NM_001134391	2209	2041.96	56.7653	0.69719
NM_001276397	1616	1448.96	8	0.138468
NM_009694	1218	1050.96	18	0.429538
NM_001003717	7115	6947.96	669.794	2.41769
NM_001081204	4543	4375.96	910	5.21535
NM_175489	7152	6984.96	1273.29	4.57173
NM_177992	1560	1392.96	566	10.1904
NM_010859	898	731	0	0
NM_008830	4083	3915.96	2	0.0128088
NM_001291910	7632	7464.96	0	0
NM_172690	3410	3242.96	1	0.00773346
NM_001033532	5375	5207.96	565	2.7208
NM_207531	819	652.034	0	0
NM_001003910	4365	4197.96	23.5508	0.140696
NM_153595	2360	2192.96	5.43038	0.0621033
NM_009624	7840	7672.96	178	0.581799
NM_001172160	4537	4369.96	1191.51	6.83808
NM_172121	3338	3170.96	146	1.15472
NM_027530	4097	3929.96	48.5458	0.309798
NM_001289776	4151	3983.96	0	0
NM_001289774	3561	3393.96	798.845	5.90298
NM_031159	2265	2097.96	8.89494	0.106331
NM_009307	3386	3218.96	1.0017	0.00780434
NM_015792	3539	3371.96	2123	15.79
NM_178382	3984	3816.96	5831.49	38.3158
NM_028033	1814	1646.96	1.00141	0.0152491
NM_001289777	3976	3808.96	0	0
NM_148958	1872	1704.96	135	1.9858
NM_001003939	1865	1697.96	9.01887	0.133211
NR_073122	3036	2868.96	7.21408	0.0630626
NM_011030	4057	3889.96	700.368	4.5154
NM_007558	2366	2198.96	34.1217	0.38916
NM_001256019	2405	2237.96	0	0
NM_011212	5411	5243.96	150.827	0.721331
NM_008855	8830	8662.96	73.5303	0.212871
NM_133882	2239	2071.96	0	0
NM_139051	2947	2779.96	0	0
NM_178907	2816	2648.96	902	8.53978
NM_027419	1674	1506.96	38.2262	0.636173
NM_027442	3002	2834.96	142.764	1.26295
NM_027617	1920	1752.96	0	0
NM_001039154	3822	3654.96	0	0
NM_001122643	3318	3150.96	70.8583	0.56398
NM_001256481	1237	1069.96	3.71751	0.0871364
NM_001285914	3166	2998.96	0	0
NM_001122640	3551	3383.96	35.9831	0.266679
NM_027526	3236	3068.96	8	0.0653754
NM_001122641	3269	3101.96	52.9528	0.428123
NM_001122642	3317	3149.96	23.4316	0.186557
NM_009869	2903	2735.96	0	0
NM_144529	3503	3335.96	77.7725	0.584683
NM_007667	4786	4618.96	0	0
NM_027534	5582	5414.96	451.024	2.08891
NM_027585	2106	1938.96	5.00224	0.064701
NM_009455	1386	1218.96	991.784	20.4053
NM_001285913	3203	3035.96	0	0
NM_177613	1295	1127.96	2689	59.7878
NM_026004	1687	1519.96	739.505	12.2018
NM_133777	988	820.961	5936	181.337
NM_019803	1982	1814.96	1288	17.7977
NM_001145162	2711	2543.96	0	0
NM_001252374	1530	1362.96	670.495	12.3375
NM_001277575	1240	1072.96	0.141246	0.00330148
NM_010260	2471	2303.96	55	0.598692
NM_001277512	1240	1072.96	1	0.0233739
NM_001271017	3060	2892.96	216.015	1.87265
NM_021402	3520	3352.96	805.828	6.02739
NM_001277487	1240	1072.96	0	0
NM_025985	3837	3669.96	2652	18.1229
NM_145420	1448	1280.96	525	10.2787
NM_027391	1540	1372.96	7	0.127866
NM_001039159	3220	3052.96	512.752	4.21213
NM_025356	2619	2451.96	14555	148.872
NM_019912	2483	2315.96	2573	27.8628
NM_009459	4657	4489.96	1517.71	8.47737
NM_026083	6151	5983.96	588	2.46436
NM_010861	633	466.06	0	0
NM_001034910	619	452.083	0	0
NM_009458	2141	1973.96	2330	29.6028
NM_173755	5192	5024.96	740	3.6933
NM_201411	5876	5708.96	8.01854	0.0352252
NM_001284312	3284	3116.96	170.321	1.37041
NM_001039157	3383	3215.96	248.034	1.93427
NM_001081167	2367	2199.96	1	0.0113999
NM_019586	3522	3354.96	3592	26.8512
NM_010259	2820	2652.96	0	0
NM_026275	3312	3144.96	1977	15.7655
NM_009456	2609	2441.96	5133	52.7167
NM_172905	2350	2182.96	0	0
NM_009454	1562	1394.96	1809	32.5231
NM_009546	5596	5428.96	478.061	2.20842
NM_172493	8456	8288.96	530.777	1.60593
NM_201518	7099	6931.96	1011	3.65772
NM_144839	1410	1242.96	241	4.86267
NM_001169576	4564	4396.96	28.9422	0.16508
NM_019670	3516	3348.96	1195	8.94898
NM_001169577	4140	3972.96	132.35	0.835456
NM_029348	7824	7656.96	742	2.43032
NM_001039158	3357	3189.96	402.123	3.16147
NM_001284314	3139	2971.96	53.0042	0.447283
NM_001164597	5390	5222.96	1250	6.00218
NM_080560	3851	3683.96	4646.95	31.635
NM_001271016	1551	1383.96	3.59446	0.0651366
NM_026785	931	764	2042.85	67.0594
NM_001162909	1102	934.961	83	2.22639
NM_025773	3139	2971.96	856.177	7.22497
NM_009868	4004	3836.96	0	0
NR_110430	3421	3253.96	51.0001	0.393074
NR_110432	3383	3215.96	0	0
NR_110431	3337	3169.96	1.169e-06	9.24864e-09
NR_110471	652	485.06	19.1618	0.990732
NR_110470	1645	1477.96	16.1377	0.273839
NR_110469	1714	1546.96	23.7005	0.384232
NM_001294277	687	520.06	38.4681	1.85508
NM_020035	4266	4098.96	158.292	0.968502
NM_001305386	3601	3433.96	228.708	1.67033
NM_001305387	3539	3371.96	0	0
NM_028727	2297	2129.96	46.221	0.544231
NM_001159599	3756	3588.96	1814.84	12.6819
NM_001305392	2218	2050.96	0	0
NM_001305399	3919	3751.96	92.3879	0.61755
NM_177733	4866	4698.96	128.652	0.68664
NM_027985	1249	1081.96	345.468	8.00777
NM_001305420	1179	1011.96	28.5323	0.707114
NM_028788	3608	3440.96	149.166	1.08719
NM_001305421	4011	3843.96	4.83422	0.0315401
NM_001305423	3531	3363.96	82.7511	0.616933
NM_001008545	6513	6345.96	16.6082	0.0656357
NM_001305425	7363	7195.96	13.346	0.0465132
NM_001003899	6486	6318.96	116.37	0.46186
NM_001008546	6425	6257.96	62.7915	0.251642
NM_145556	7454	7286.96	3938.14	13.5538
NM_001045514	5480	5312.96	72.7803	0.343552
NM_001305432	5261	5093.96	106.638	0.525017
NM_008961	3621	3453.96	138.143	1.00306
NM_001305436	3551	3383.96	16.0304	0.118805
NM_001305437	3706	3538.96	692.519	4.90763
NM_001305440	2452	2284.96	78.5216	0.861839
NM_011896	2493	2325.96	193.048	2.08151
NM_001305441	2204	2036.96	811.292	9.98872
NM_001305442	2163	1995.96	319.138	4.00998
NM_001305461	3157	2989.96	4	0.0335514
NM_007403	3117	2949.96	40.4463	0.343857
NM_001291066	3114	2946.96	168.554	1.43443
NM_001305550	506	339.29	0	0
NM_001305549	518	351.221	4.93533	0.352412
NM_001305585	865	698	6.0901	0.218819
NM_009778	5139	4971.96	11105	56.0153
NM_001305616	950	782.961	0	0
NM_001305631	3624	3456.96	166.945	1.21114
NM_145924	3692	3524.96	970.055	6.90172
NM_008869	2869	2701.96	887	8.23304
NM_001305632	2866	2698.96	0	0
NM_010629	4027	3859.96	115.15	0.748164
NM_001305643	3961	3793.96	1038.85	6.86713
NM_001305652	1824	1656.96	275.202	4.16539
NM_025784	1918	1750.96	36.7976	0.527059
NM_178666	5085	4917.96	0	0
NM_001305663	5094	4926.96	0	0
NM_001305671	7316	7148.96	258.635	0.90732
NM_175459	7524	7356.96	2025.83	6.90591
NM_001305675	4034	3866.96	104.354	0.676794
NM_175180	4189	4021.96	368.646	2.29872
NM_001305676	1799	1631.96	831.274	12.7747
NM_001305677	1863	1695.96	74.7337	1.10514
NM_001305678	1768	1600.96	397.214	6.22242
NM_009480	1853	1685.96	42.7782	0.636343
NM_007609	1443	1275.96	1207	23.7239
NM_009811	1475	1307.96	819	15.7038
NM_019774	3801	3633.96	3892.49	26.8635
NM_007976	7433	7265.96	4	0.0138065
NM_001045555	2216	2048.96	0	0
NM_001290996	2153	1985.96	6.80526	0.0859389
NM_001290998	1530	1362.96	16.1947	0.297993
NM_008807	1767	1599.96	0	0
NM_001290999	1682	1514.96	0	0
NM_001081984	2203	2035.96	1	0.0123182
NM_022318	2062	1894.96	0	0
NM_007979	2735	2567.96	0	0
NM_021565	3747	3579.96	898.434	6.29395
NM_001305797	2621	2453.96	1.03635	0.0105914
NM_001305798	3615	3447.96	834.566	6.07036
NM_001199123	1622	1454.96	168.236	2.89991
NM_001199124	1388	1220.96	848.691	17.4326
NM_001305800	1863	1695.96	64.0728	0.947488
NM_025565	1235	1067.96	0	0
NM_007512	1514	1346.96	5947.98	110.747
NM_021489	1971	1803.96	0	0
NM_001305803	4429	4261.96	130.168	0.765968
NM_007610	3545	3377.96	1074	7.9738
NM_175303	5104	4936.96	0	0
NM_201395	3772	3604.96	0	0
NM_201396	2737	2569.96	0	0
NM_009696	1288	1120.96	7.59907	0.170014
NM_028066	2246	2078.96	0	0
NM_001305804	2749	2581.96	49.1645	0.477549
NM_172990	2608	2440.96	446.348	4.58594
NM_001305805	1849	1681.96	0	0
NM_133501	1924	1756.96	0	0
NM_133500	1747	1579.96	1	0.0158734
NM_001305808	1009	841.961	0	0
NM_153052	975	807.961	0	0
NM_010168	2051	1883.96	3	0.039936
NM_010172	1875	1707.96	0	0
NM_001305799	3666	3498.96	0	0
NM_001305819	1255	1087.96	14.9282	0.344119
NM_001305843	1358	1190.96	11.1084	0.23392
NM_001305844	1208	1040.96	19.3644	0.466536
NM_011860	3521	3353.96	0	0
NM_001039143	3473	3305.96	0	0
NM_001305857	3376	3208.96	0	0
NM_008100	1112	944.961	0	0
NM_010717	3337	3169.96	144.279	1.14147
NM_001305875	3124	2956.96	0	0
NM_027741	2193	2025.96	5.02675	0.0622259
NM_001305882	2302	2134.96	0	0
NM_001305935	1507	1339.96	95.1103	1.78013
NM_027782	1734	1566.96	40.8056	0.653096
NM_001305936	3079	2911.96	289.409	2.49254
NM_001305937	1555	1387.96	348.897	6.30428
NM_001305941	2451	2283.96	3	0.0329419
NM_023608	2614	2446.96	0	0
NM_007858	5633	5465.96	1460.21	6.69983
NM_007627	2589	2421.96	0	0
NM_001305980	5660	5492.96	833.737	3.80661
NM_001305981	5763	5595.96	52.0549	0.233294
NM_001305982	2153	1985.96	820	10.3552
NM_028029	6113	5945.96	137.271	0.578993
NM_007492	2898	2730.96	0	0
NM_001305940	2780	2612.96	0	0
NM_008116	2145	1977.96	15.5595	0.197284
NM_001305992	2141	1973.96	39.4405	0.501095
NM_181590	3261	3093.96	589	4.77437
NM_013539	1220	1052.96	87.2313	2.07767
NM_001306050	1242	1074.96	32.9142	0.767902
NM_001306051	1226	1058.96	0	0
NM_001306052	1178	1010.96	75.8545	1.88175
NM_001306053	1162	994.961	0	0
NM_001306059	2163	1995.96	19.7306	0.247916
NM_008356	2279	2111.96	13.2694	0.157572
NM_001306069	3255	3087.96	919.92	7.47126
NM_028320	3137	2969.96	4879.08	41.2005
NM_013565	4877	4709.96	6200.72	33.0172
NM_001306071	4652	4484.96	341.565	1.90999
NM_001306078	3089	2921.96	0	0
NM_028898	7046	6878.96	776	2.82914
NM_001306081	6970	6802.96	0.000426215	1.57125e-06
NM_001306088	3908	3740.96	1488.73	9.9804
NM_008507	4294	4126.96	255.372	1.55188
NM_001306126	4326	4158.96	140.628	0.848013
NM_001306127	4382	4214.96	7.23999e-05	4.30785e-07
NM_001306128	4264	4096.96	0	0
NM_013595	1659	1491.96	263.268	4.42544
NM_024270	1362	1194.96	1012	21.2394
NM_001306143	1563	1395.96	755.732	13.5772
NM_001306162	4723	4555.96	110.716	0.60946
NM_001306169	4240	4072.96	70.1181	0.431753
NM_029825	2176	2008.96	2690.18	33.5835
NM_001306178	2816	2648.96	56.8196	0.537946
NM_178632	5370	5202.96	2666.69	12.854
NM_001306203	5240	5072.96	148.073	0.732031
NM_001306204	5093	4925.96	127.461	0.648938
NM_001306205	1743	1575.96	361.011	5.745
NM_001306217	1189	1021.96	15.3236	0.376047
NM_030057	1283	1115.96	743.484	16.7085
NM_001306218	1539	1371.96	33.1925	0.606756
NM_030080	1555	1387.96	11.4954	0.207712
NM_001307934	1476	1308.96	72.5046	1.38917
NM_001307935	1340	1172.96	0	0
NM_023556	1707	1539.96	1180.99	19.2332
NM_001307989	1292	1124.96	0	0
NM_015743	5573	5405.96	5.0989	0.0236548
NM_198012	2400	2232.96	156.442	1.75706
NM_001307998	2377	2209.96	223.558	2.53701
NM_030021	2352	2184.96	349	4.00587
NM_001024508	2448	2280.96	680.43	7.48137
NM_001308041	2445	2277.96	297.57	3.27611
NM_010908	2065	1897.96	16.425	0.217037
NM_001306222	1384	1216.96	118.446	2.44096
NM_030175	2769	2601.96	2	0.0192772
NM_001308052	2555	2387.96	0	0
NM_030084	2157	1989.96	1022.48	12.8862
NM_001308072	2136	1968.96	553.337	7.04804
NM_001308074	2123	1955.96	95.1849	1.22046
NM_001308091	403	236.99	141.591	14.9837
NM_030221	2660	2492.96	245.85	2.47326
NM_001308095	2481	2313.96	24.1501	0.261745
NM_001308144	2501	2333.96	485.592	5.21788
NM_001161338	3034	2866.96	207.421	1.81446
NM_030185	5756	5588.96	131.414	0.589694
NM_024480	3024	2856.96	476.579	4.18356
NM_001308167	3015	2847.96	0	0
NM_001308168	3098	2930.96	0	0
NM_001308266	2672	2504.96	1	0.0100119
NM_011487	3000	2832.96	0	0
NM_010283	3610	3442.96	354.03	2.57883
NM_001145821	3574	3406.96	188.476	1.38741
NM_001308300	3508	3340.96	122.102	0.916569
NM_001308299	3544	3376.96	201.392	1.49566
NM_001308303	3479	3311.96	72.8649	0.551758
NM_009543	3296	3128.96	866.135	6.94226
NM_001308323	2564	2396.96	75.588	0.790874
NM_001308327	6794	6626.96	74.6288	0.282428
NM_008813	6791	6623.96	402.371	1.52344
NM_001308329	6765	6597.96	0	0
NM_011146	1769	1601.96	0	0
NM_001127330	2127	1959.96	32.7971	0.419666
NM_001308352	1797	1629.96	114.117	1.75585
NM_001308354	1776	1608.96	0.0861242	0.00134244
NM_011350	4103	3935.96	0	0
NM_001308374	4009	3841.96	11.0346	0.0720312
NM_001308386	1716	1548.96	180.363	2.92027
NM_001308385	2002	1834.96	200.937	2.7463
NM_009173	1816	1648.96	29.0738	0.442189
NM_008898	2527	2359.96	3207	34.0808
NM_008712	9695	9527.96	26.0838	0.0686574
NM_007430	1811	1643.96	0	0
NM_009656	3883	3715.96	1159.85	7.8279
NM_001308450	2060	1892.96	1301.15	17.2386
NM_025508	1584	1416.96	177	3.13279
NM_007451	1317	1149.96	15434	336.598
NM_029974	2342	2174.96	13	0.149902
NM_013476	10063	9895.96	40	0.101372
NM_153053	1741	1573.96	703	11.2015
NM_009910	1609	1441.96	0	0
NM_009663	1031	863.961	40	1.16113
NM_001308462	943	776	0	0
NM_001308464	1198	1030.96	39.7008	0.965768
NM_007724	3099	2931.96	2	0.0171075
NM_001081051	5146	4978.96	14	0.0705188
NM_007898	1757	1589.96	2213	34.9068
NM_016913	1867	1699.96	185.663	2.73906
NM_023638	1900	1732.96	0	0
NM_145907	1882	1714.96	0	0
NM_145908	1885	1717.96	21.9753	0.320803
NM_001308474	1361	1193.96	9.3577	0.19656
NM_010110	3375	3207.96	761	5.94937
NM_001308481	3620	3452.96	112.785	0.819171
NM_001308488	1191	1023.96	0	0
NM_010340	3086	2918.96	0	0
NM_001308501	2947	2779.96	1	0.00902146
NM_153521	3146	2978.96	1515.63	12.7598
NM_001308506	3666	3498.96	1995.66	14.3042
NM_008177	2582	2414.96	4.03751	0.0419295
NM_133990	3734	3566.96	3524	24.7773
NM_028794	1492	1324.96	740	14.007
NM_030704	1825	1657.96	703	10.634
NM_013563	1663	1495.96	0	0
NM_001308535	1559	1391.96	2	0.0360345
NM_008423	3815	3647.96	3	0.0206247
NM_008621	2525	2357.96	2983	31.7272
NM_028850	2550	2382.96	1751	18.4283
NM_010883	1962	1794.96	12	0.167665
NM_001001737	4904	4736.96	433.995	2.29774
NM_001309195	2644	2476.96	63.5424	0.643368
NM_001309216	2646	2478.96	270.056	2.73212
NM_001309373	638	471.06	1.47041	0.0782847
NM_001309374	549	382.164	1.65107	0.108351
NM_001309382	852	685.034	1373.79	50.2948
NM_001309389	3760	3592.96	67.9064	0.473995
NM_001309388	4096	3928.96	1305.73	8.33471
NM_001309391	5833	5665.96	852.628	3.774
NM_001309392	5788	5620.96	0	0
NM_027703	5329	5161.96	489.613	2.37878
NM_001309398	1885	1717.96	21.3062	0.311035
NM_009637	2762	2594.96	27.2974	0.263819
NM_001005605	6379	6211.96	1056.97	4.26725
NM_001309436	5176	5008.96	200.672	1.00474
NM_001309446	3172	3004.96	39.658	0.330984
NM_001309460	8102	7934.96	439.634	1.38951
NM_001309484	1237	1069.96	0	0
NM_001309485	1359	1191.96	0	0
NM_001309519	3912	3744.96	0	0
NM_001309526	3012	2844.96	131.139	1.15603
NM_001309528	4358	4190.96	139.528	0.834957
NM_001039647	2720	2552.96	0	0
NM_020008	2279	2111.96	0	0
NM_001309637	2144	1976.96	9.13107	0.115835
NM_001309645	994	826.961	130.588	3.96036
NM_001145552	2189	2021.96	494.485	6.13333
NM_001045484	1339	1171.96	2	0.0427989
NM_001309795	584	417.083	0	0
NM_025461	2125	1957.96	372.078	4.76591
NM_001309808	1945	1777.96	28.4368	0.40112
NM_001309809	869	702	464.579	16.5973
NM_001309810	959	791.961	3.0462	0.0964652
NM_001309814	852	685.034	6.18862	0.226567
NM_025292	10417	10250	1937.29	4.74011
NM_021419	2096	1928.96	909.523	11.8251
NM_028791	6396	6228.96	2060.75	8.29707
NM_001309909	1579	1411.96	59.2921	1.05315
NM_011886	1576	1408.96	113.711	2.02404
NM_001309910	1474	1306.96	0	0
NM_007712	2320	2152.96	410.361	4.7802
NM_001163432	2317	2149.96	151.366	1.76568
NM_001310021	1194	1026.96	0	0
NM_022000	2483	2315.96	0	0
NM_027196	939	772	450.537	14.6362
NM_001310039	1843	1675.96	74.5528	1.11562
NM_019952	1862	1694.96	415.041	6.14111
NM_001310038	1960	1792.96	76.3636	1.06815
NM_001310066	7484	7316.96	4.5399e-07	1.55608e-09
