target_id	length	eff_length	est_counts	tpm
NM_031159	2265	2109.97	0	0
NM_009307	3386	3230.97	13.0169	0.0716927
NM_015792	3539	3383.97	2812	14.7873
NM_178382	3984	3828.97	4243.92	19.7236
NM_028033	1814	1658.97	2.00571	0.0215144
NM_001289777	3976	3820.97	0	0
NM_148958	1872	1716.97	194	2.01066
NM_001003939	1865	1709.97	11.8444	0.12326
NR_073122	3036	2880.97	20.1076	0.1242
NM_011030	4057	3901.97	897.988	4.09532
NM_007558	2366	2210.97	41.518	0.33416
NM_001256019	2405	2249.97	0	0
NM_011212	5411	5255.97	181.981	0.616133
NM_008855	8830	8674.97	49.5243	0.10159
NM_133882	2239	2083.97	0	0
NM_139051	2947	2791.97	0	0
NM_178907	2816	2660.97	949	6.34639
NM_027419	1674	1518.97	78.2901	0.917188
NM_027442	3002	2846.97	56.4474	0.352827
NM_027617	1920	1764.97	55.6828	0.561415
NM_001039154	3822	3666.97	0	0
NM_001122643	3318	3162.97	113.49	0.638506
NM_001256481	1237	1081.97	0	0
NM_001285914	3166	3010.97	0	0
NM_001122640	3551	3395.97	94.3353	0.494324
NM_027526	3236	3080.97	3.3262e-08	1.92115e-10
NM_001122641	3269	3113.97	40.9395	0.233953
NM_001122642	3317	3161.97	48.6452	0.273768
NM_009869	2903	2747.97	0	0
NM_144529	3503	3347.97	81.1327	0.431236
NM_007667	4786	4630.97	0	0
NM_027534	5582	5426.97	703.275	2.30605
NM_027585	2106	1950.97	6.00822	0.054802
NM_009455	1386	1230.97	1672.93	24.1842
NM_001285913	3203	3047.97	0	0
NM_177613	1295	1139.97	5199	81.1571
NM_026004	1687	1531.97	1970.49	22.8888
NM_133777	988	832.973	14543	310.688
NM_019803	1982	1826.97	2070	20.1623
NM_001145162	2711	2555.97	0	0
NM_001252374	1530	1374.97	1104.51	14.2948
NM_001277575	1240	1084.97	13.377	0.219403
NM_010260	2471	2315.97	12	0.0922039
NM_001277512	1240	1084.97	11.5187	0.188924
NM_001271017	3060	2904.97	307.025	1.88076
NM_021402	3520	3364.97	1475.29	7.80186
NM_001277487	1240	1084.97	0	0
NM_025985	3837	3681.97	3750	18.1239
NM_145420	1448	1292.97	713	9.81299
NM_027391	1540	1384.97	10	0.128487
NM_001039159	3220	3064.97	737.865	4.28402
NM_025356	2619	2463.97	22563	162.953
NM_019912	2483	2327.97	4192	32.0438
NM_009459	4657	4501.97	1804.42	7.13241
NM_026083	6151	5995.97	1207	3.58219
NM_010861	633	478.09	0	0
NM_001034910	619	464.09	0	0
NM_009458	2141	1985.97	2651	23.7541
NM_173755	5192	5036.97	1109	3.91799
NM_201411	5876	5720.97	2.01816	0.00627751
NM_001284312	3284	3128.97	338.338	1.9242
NM_001039157	3383	3227.97	699.087	3.85392
NM_001081167	2367	2211.97	6	0.0482695
NM_019586	3522	3366.97	5188	27.4196
NM_010259	2820	2664.97	0	0
NM_026275	3312	3156.97	2308	13.0097
NM_009456	2609	2453.97	8966	65.0175
NM_172905	2350	2194.97	0	0
NM_009454	1562	1406.97	3367	42.5852
NM_009546	5596	5440.97	900.58	2.94542
NM_172493	8456	8300.97	752.184	1.61249
NM_201518	7099	6943.97	850	2.17827
NM_144839	1410	1254.97	275	3.89942
NM_001169576	4564	4408.97	64.0522	0.258522
NM_019670	3516	3360.97	2464	13.046
NM_001169577	4140	3984.97	340.526	1.52064
NM_029348	7824	7668.97	665	1.54307
NM_001039158	3357	3201.97	975.755	5.42281
NM_001284314	3139	2983.97	69.5395	0.414704
NM_001164597	5390	5234.97	1788	6.07791
NM_080560	3851	3695.97	8532	41.0793
NM_001271016	1551	1395.97	16.0138	0.204135
NM_026785	931	775.973	5511.62	126.396
NM_001162909	1102	946.973	244	4.58515
NM_025773	3139	2983.97	1083.85	6.46364
NM_009868	4004	3848.97	0	0
NR_110430	3421	3265.97	28.1845	0.153567
NR_110432	3383	3227.97	0	0
NR_110431	3337	3181.97	99.8157	0.558218
NR_110471	652	497.09	36.7246	1.31469
NR_110470	1645	1489.97	15.6887	0.187375
NR_110469	1714	1558.97	35.5867	0.40621
NM_001294277	687	532.064	80.2176	2.68292
NM_020035	4266	4110.97	269.225	1.16539
NM_001305386	3601	3445.97	314.915	1.62623
NM_001305387	3539	3383.97	17.8602	0.0939204
NM_028727	2297	2141.97	57.3792	0.476697
NM_001159599	3756	3600.97	3313.5	16.3745
NM_001305392	2218	2062.97	0	0
NM_001305399	3919	3763.97	229.518	1.08511
NM_177733	4866	4710.97	428.588	1.61894
NM_027985	1249	1093.97	692	11.2564
NM_001305420	1179	1023.97	0	0
NM_028788	3608	3452.97	20.2742	0.104485
NM_001305421	4011	3855.97	6.72577	0.0310391
NM_001305423	3531	3375.97	199.967	1.05405
NM_001008545	6513	6357.97	36.1472	0.101171
NM_001305425	7363	7207.97	145.856	0.360092
NM_001003899	6486	6330.97	284.384	0.799349
NM_001008546	6425	6269.97	94.9191	0.269395
NM_145556	7454	7298.97	9129.49	22.258
NM_001045514	5480	5324.97	121.323	0.405439
NM_001305432	5261	5105.97	7.08893e-08	2.47061e-10
NM_008961	3621	3465.97	153.335	0.78726
NM_001305436	3551	3395.97	7.82135	0.0409844
NM_001305437	3706	3550.97	751.437	3.76571
NM_001305440	2452	2296.97	69.912	0.541623
NM_011896	2493	2337.97	277.239	2.11017
NM_001305441	2204	2048.97	1277.04	11.091
NM_001305442	2163	2007.97	450.811	3.99519
NM_001305461	3157	3001.97	5	0.0296391
NM_007403	3117	2961.97	76.6862	0.46072
NM_001291066	3114	2958.97	195.314	1.17461
NM_001305550	506	351.202	0	0
NM_001305549	518	363.166	0	0
NM_001305585	865	710.009	9.56585	0.239751
NM_009778	5139	4983.97	2166	7.73364
NM_001305616	950	794.973	0	0
NM_001305631	3624	3468.97	232.699	1.1937
NM_145924	3692	3536.97	2346.3	11.8047
NM_008869	2869	2713.97	2384.52	15.6349
NM_001305632	2866	2710.97	29.4831	0.19353
NM_010629	4027	3871.97	117.317	0.539174
NM_001305643	3961	3805.97	720.683	3.36961
NM_001305652	1824	1668.97	462.304	4.92923
NM_025784	1918	1762.97	119.696	1.20819
NM_178666	5085	4929.97	0	0
NM_001305663	5094	4938.97	0	0
NM_001305671	7316	7160.97	253.272	0.629384
NM_175459	7524	7368.97	1200.75	2.89966
NM_001305675	4034	3878.97	196.467	0.90131
NM_175180	4189	4033.97	324.533	1.43162
NM_001305676	1799	1643.97	1089.33	11.7914
NM_001305677	1863	1707.97	138.981	1.44802
NM_001305678	1768	1612.97	464.269	5.12205
NM_009480	1853	1697.97	15.4194	0.161599
NM_007609	1443	1287.97	500	6.90819
NM_009811	1475	1319.97	817	11.0143
NM_019774	3801	3645.97	6169.4	30.1114
NM_007976	7433	7277.97	5	0.0122253
NM_001045555	2216	2060.97	0	0
NM_001290996	2153	1997.97	21.1698	0.188551
NM_001290998	1530	1374.97	6.83022	0.0883979
NM_008807	1767	1611.97	0	0
NM_001290999	1682	1526.97	0	0
NM_001081984	2203	2047.97	0	0
NM_022318	2062	1906.97	1	0.00933161
NM_007979	2735	2579.97	0	0
NM_021565	3747	3591.97	1064.4	5.27319
NM_001305797	2621	2465.97	10.1555	0.073285
NM_001305798	3615	3459.97	989.6	5.08965
NM_001199123	1622	1466.97	203.527	2.46888
NM_001199124	1388	1232.97	1751.81	25.2834
NM_001305800	1863	1707.97	129.661	1.35092
NM_025565	1235	1079.97	0	0
NM_007512	1514	1358.97	5881.98	77.0218
NM_021489	1971	1815.97	0	0
NM_001305803	4429	4273.97	156.123	0.650033
NM_007610	3545	3389.97	1644	8.62992
NM_175303	5104	4948.97	0	0
NM_201395	3772	3616.97	0	0
NM_201396	2737	2581.97	0	0
NM_009696	1288	1132.97	7.91346	0.124293
NM_028066	2246	2090.97	0	0
NM_001305804	2749	2593.97	53.4305	0.366543
NM_172990	2608	2452.97	957.241	6.94432
NM_001305805	1849	1693.97	0	0
NM_133501	1924	1768.97	0	0
NM_133500	1747	1591.97	0	0
NM_001305808	1009	853.973	0	0
NM_153052	975	819.973	0	0
NM_010168	2051	1895.97	3	0.0281573
NM_010172	1875	1719.97	0	0
NM_001305799	3666	3510.97	0	0
NM_001305819	1255	1099.97	33.4901	0.541796
NM_001305843	1358	1202.97	23.6313	0.34957
NM_001305844	1208	1052.97	14.9651	0.252909
NM_011860	3521	3365.97	0	0
NM_001039143	3473	3317.97	0	0
NM_001305857	3376	3220.97	0	0
NM_008100	1112	956.973	0	0
NM_010717	3337	3181.97	236.407	1.3221
NM_001305875	3124	2968.97	2.87445	0.0172286
NM_027741	2193	2037.97	10.1246	0.0884055
NM_001305882	2302	2146.97	0	0
NM_001305935	1507	1351.97	167.407	2.20347
NM_027782	1734	1578.97	76.0587	0.857187
NM_001305936	3079	2923.97	228.587	1.39116
NM_001305937	1555	1399.97	340.355	4.32627
NM_001305941	2451	2295.97	0	0
NM_023608	2614	2458.97	0	0
NM_007858	5633	5477.97	1695.97	5.50933
NM_007627	2589	2433.97	0	0
NM_001305980	5660	5504.97	2035.79	6.5808
NM_001305981	5763	5607.97	170.245	0.540219
NM_001305982	2153	1997.97	1554	13.8408
NM_028029	6113	5957.97	203.082	0.60656
NM_007492	2898	2742.97	0	0
NM_001305940	2780	2624.97	0	0
NM_008116	2145	1989.97	0	0
NM_001305992	2141	1985.97	54	0.483862
NM_181590	3261	3105.97	971	5.56318
NM_013539	1220	1064.97	77.1331	1.28885
NM_001306050	1242	1086.97	51.9014	0.849692
NM_001306051	1226	1070.97	9.76647	0.162278
NM_001306052	1178	1022.97	137.344	2.38916
NM_001306053	1162	1006.97	6.85523	0.121145
NM_001306059	2163	2007.97	4	0.035449
NM_008356	2279	2123.97	0	0
NM_001306069	3255	3099.97	1948.91	11.1875
NM_028320	3137	2981.97	7375.09	44.0114
NM_013565	4877	4721.97	17066.6	64.317
NM_001306071	4652	4496.97	1289.6	5.10313
NM_001306078	3089	2933.97	0	0
NM_028898	7046	6890.97	1579	4.07758
NM_001306081	6970	6814.97	1.56965e-06	4.09864e-09
NM_001306088	3908	3752.97	2208.92	10.4738
NM_008507	4294	4138.97	357.644	1.53766
NM_001306126	4326	4170.97	195.438	0.833821
NM_001306127	4382	4226.97	134.918	0.567992
NM_001306128	4264	4108.97	0	0
NM_013595	1659	1503.97	589.984	6.98074
NM_024270	1362	1206.97	1372	20.2282
NM_001306143	1563	1407.97	2137.02	27.0094
NM_001306162	4723	4567.97	743.757	2.8974
NM_001306169	4240	4084.97	117.702	0.512738
NM_029825	2176	2020.97	2906.51	25.5925
NM_001306178	2816	2660.97	114.488	0.765634
NM_178632	5370	5214.97	4769.46	16.2749
NM_001306203	5240	5084.97	243.914	0.85359
NM_001306204	5093	4937.97	245.067	0.883156
NM_001306205	1743	1587.97	851.04	9.53692
NM_001306217	1189	1033.97	65.0449	1.11945
NM_030057	1283	1127.97	1113.57	17.5679
NM_001306218	1539	1383.97	70.3871	0.905038
NM_030080	1555	1399.97	6.97905	0.0887111
NM_001307934	1476	1320.97	65.1815	0.878075
NM_001307935	1340	1184.97	17.8395	0.267901
NM_023556	1707	1551.97	1782.96	20.4437
NM_001307989	1292	1136.97	1.17365	0.0183692
NM_015743	5573	5417.97	13.4683	0.0442361
NM_198012	2400	2244.97	244.907	1.94129
NM_001307998	2377	2221.97	117.093	0.937765
NM_030021	2352	2196.97	422.428	3.4216
NM_001024508	2448	2292.97	972.988	7.55109
NM_001308041	2445	2289.97	547.012	4.25077
NM_010908	2065	1909.97	23.0709	0.214951
NM_001306222	1384	1228.97	225.929	3.27138
NM_030175	2769	2613.97	8	0.0544616
NM_001308052	2555	2399.97	0	0
NM_030084	2157	2001.97	1153.48	10.253
NM_001308072	2136	1980.97	723.598	6.5001
NM_001308074	2123	1967.97	150.922	1.36469
NM_001308091	403	248.897	198.641	14.202
NM_030221	2660	2504.97	402.312	2.85799
NM_001308095	2481	2325.97	104.688	0.800931
NM_001308144	2501	2345.97	823.748	6.24846
NM_001161338	3034	2878.97	539.914	3.33725
NM_030185	5756	5600.97	257.703	0.818762
NM_024480	3024	2868.97	534.328	3.31423
NM_001308167	3015	2859.97	0	0
NM_001308168	3098	2942.97	15.7584	0.0952857
NM_001308266	2672	2516.97	1	0.00707005
NM_011487	3000	2844.97	0	0
NM_010283	3610	3454.97	360.005	1.85423
NM_001145821	3574	3418.97	329.877	1.71695
NM_001308300	3508	3352.97	312.112	1.65646
NM_001308299	3544	3388.97	424.006	2.22641
NM_001308303	3479	3323.97	154.478	0.82701
NM_009543	3296	3140.97	1082.52	6.13301
NM_001308323	2564	2408.97	114.149	0.843219
NM_001308327	6794	6638.97	125.015	0.33509
NM_008813	6791	6635.97	1953.25	5.23788
NM_001308329	6765	6609.97	151.732	0.408488
NM_011146	1769	1613.97	23.5479	0.259632
NM_001127330	2127	1971.97	190.114	1.71559
NM_001308352	1797	1641.97	154.215	1.67133
NM_001308354	1776	1620.97	121.124	1.3297
NM_011350	4103	3947.97	0	0
NM_001308374	4009	3853.97	14.2955	0.0660071
NM_001308386	1716	1560.97	393.62	4.48728
NM_001308385	2002	1846.97	244.365	2.3544
NM_009173	1816	1660.97	167.286	1.79225
NM_008898	2527	2371.97	4189	31.4269
NM_008712	9695	9539.97	23.5435	0.0439162
NM_007430	1811	1655.97	0	0
NM_009656	3883	3727.97	1529.43	7.30057
NM_001308450	2060	1904.97	1714.57	16.0165
NM_025508	1584	1428.97	474	5.90277
NM_007451	1317	1161.97	34552	529.15
NM_029974	2342	2186.97	17	0.138327
NM_013476	10063	9907.97	46	0.0826179
NM_153053	1741	1585.97	1339	15.024
NM_009910	1609	1453.97	0	0
NM_009663	1031	875.973	0	0
NM_001308462	943	787.973	0	0
NM_001308464	1198	1042.97	54.4609	0.929208
NM_007724	3099	2943.97	0	0
NM_001081051	5146	4990.97	0	0
NM_007898	1757	1601.97	3874	43.0334
NM_016913	1867	1711.97	201.059	2.08991
NM_023638	1900	1744.97	0.1608	0.00163983
NM_145907	1882	1726.97	15.6847	0.161619
NM_145908	1885	1729.97	154.545	1.58971
NM_001308474	1361	1205.97	16.4799	0.243175
NM_010110	3375	3219.97	908	5.01805
NM_001308481	3620	3464.97	210.512	1.08113
NM_001308488	1191	1035.97	0	0
NM_010340	3086	2930.97	0	0
NM_001308501	2947	2791.97	5	0.0318684
NM_153521	3146	2990.97	2590.93	15.415
NM_001308506	3666	3510.97	1321.39	6.69738
NM_008177	2582	2426.97	8.04622	0.0589968
NM_133990	3734	3578.97	2743	13.6386
NM_028794	1492	1336.97	1180	15.7058
NM_030704	1825	1669.97	413	4.4009
NM_013563	1663	1507.97	0	0
NM_001308535	1559	1403.97	0	0
NM_008423	3815	3659.97	7	0.0340347
NM_008621	2525	2369.97	5069	38.061
NM_028850	2550	2394.97	2077	15.4325
NM_010883	1962	1806.97	19	0.187113
NM_001001737	4904	4748.97	674.308	2.52674
NM_001309195	2644	2488.97	189.03	1.35148
NM_001309216	2646	2490.97	396.038	2.82924
NM_001309373	638	483.09	3.17205	0.116846
NM_001309374	549	394.09	1.82795	0.0825409
NM_001309382	852	697.009	2511.56	64.122
NM_001309389	3760	3604.97	101.809	0.502558
NM_001309388	4096	3940.97	1458.68	6.58653
NM_001309391	5833	5677.97	843.277	2.64289
NM_001309392	5788	5632.97	38.671	0.122166
NM_027703	5329	5173.97	763.244	2.62507
NM_001309398	1885	1729.97	13.622	0.140121
NM_009637	2762	2606.97	53.8466	0.367555
NM_001005605	6379	6223.97	1562.05	4.4661
NM_001309436	5176	5020.97	516.332	1.82996
NM_001309446	3172	3016.97	75.9802	0.448157
NM_001309460	8102	7946.97	571.225	1.27911
NM_001309484	1237	1081.97	0	0
NM_001309485	1359	1203.97	0	0
NM_001309519	3912	3756.97	0	0
NM_001309526	3012	2856.97	234.266	1.45916
NM_001309528	4358	4202.97	227.406	0.962825
NM_001039647	2720	2564.97	0	0
NM_020008	2279	2123.97	0	0
NM_001309637	2144	1988.97	1.00711	0.00901051
NM_001309645	994	838.973	166.14	3.52392
NM_001145552	2189	2033.97	416.124	3.64065
NM_001045484	1339	1183.97	6	0.0901801
NM_001309795	584	429.09	0	0
NM_025461	2125	1969.97	527.332	4.76349
NM_001309808	1945	1789.97	94.4874	0.939353
NM_001309809	869	714.009	590.104	14.7071
NM_001309810	959	803.973	10.4094	0.230402
NM_001309814	852	697.009	0	0
NM_025292	10417	10262	3260.6	5.65417
NM_021419	2096	1940.97	1312.56	12.0337
NM_028791	6396	6240.97	3301.95	9.41498
NM_001309909	1579	1423.97	239.028	2.98709
NM_011886	1576	1420.97	159.229	1.99406
NM_001309910	1474	1318.97	11.6605	0.15732
NM_007712	2320	2164.97	807.845	6.64014
NM_001163432	2317	2161.97	180.879	1.48881
NM_001310021	1194	1038.97	0	0
NM_022000	2483	2327.97	7.15963	0.0547286
NM_027196	939	783.973	537.422	12.1988
