target_id	length	eff_length	est_counts	tpm
NM_001291013	2297	2143.05	667.402	5.99829
NM_001030292	1032	878.046	0	0
NM_001081248	1224	1070.05	0	0
NM_001105201	1557	1403.05	2	0.0274555
NM_010275	4477	4323.05	0	0
NM_001008543	4843	4689.05	95.0035	0.390236
NM_001123394	708	554.144	0	0
NM_001013393	1323	1169.05	0	0
NM_001301333	3761	3607.05	0	0
NM_001291012	2300	2146.05	564.579	5.06708
NM_001301332	4399	4245.05	0	0
NM_018743	3944	3790.05	8779	44.6141
NM_001290316	3457	3303.05	26.1103	0.152254
NM_001110506	2551	2397.05	222	1.78381
NM_010847	4996	4842.05	622.135	2.47473
NM_016902	2303	2149.05	791.019	7.08946
NM_001301357	3449	3295.05	0	0
NM_177410	2147	1993.05	46.7364	0.451658
NR_045747	971	817.046	0	0
NR_045954	1094	940.046	4	0.0819564
NR_028300	1815	1661.05	414.667	4.80828
NR_028427	5292	5138.05	960.621	3.60102
NM_001281470	345	193.632	0	0
NM_001142750	1032	878.046	0	0
NM_001085538	1292	1138.05	1.06637	0.0180475
NM_001167673	643	489.171	0	0
NM_001105160	1999	1845.05	0	0
NM_001104525	1770	1616.05	0	0
NM_001166210	6340	6186.05	3	0.00934071
NM_001081294	1293	1139.05	0	0
NM_001100596	2680	2526.05	1.1835	0.00902401
NM_001289458	2838	2684.05	0	0
NM_001289459	2827	2673.05	0	0
NM_010427	2810	2656.05	0	0
NM_001289461	2645	2491.05	0	0
NM_001199431	5370	5216.05	3156.8	11.6568
NM_013464	5494	5340.05	2376.41	8.57134
NM_010066	5367	5213.05	2875.95	10.6258
NM_001199432	5251	5097.05	33.3486	0.126017
NM_001199433	5876	5722.05	134.802	0.453751
NM_001277149	11306	11152	591	1.02072
NM_010601	3583	3429.05	90	0.505523
NM_001101603	420	267.014	0	0
NM_170593	6629	6475.05	38	0.113035
NM_021893	3653	3499.05	45.9311	0.25283
NM_001081695	1831	1677.05	0	0
NM_001284197	1672	1518.05	0	0
NM_001284198	1468	1314.05	0	0
NM_001284200	1129	975.046	0	0
NM_001284199	1295	1141.05	0	0
NM_019448	1685	1531.05	0	0
NM_026931	1331	1177.05	815	13.3363
NM_001277316	2811	2657.05	1012.18	7.3372
NM_001277315	3228	3074.05	815.208	5.10775
NM_001114879	7307	7153.05	375.783	1.01186
NM_133222	4106	3952.05	0	0
NM_175642	5522	5368.05	0	0
NM_001277317	2789	2635.05	131.097	0.958241
NM_001302957	7409	7255.05	2685.41	7.12921
NM_145496	2350	2196.05	236.23	2.07189
NM_001277318	2761	2607.05	995.052	7.35138
NM_001302958	2265	2111.05	166.611	1.52012
NM_025459	2929	2775.05	303.401	2.10581
NM_001033400	2548	2394.05	0	0
NM_001081033	2848	2694.05	0	0
NM_001081403	4018	3864.05	0	0
NM_178643	1788	1634.05	535.966	6.31749
NM_024450	3470	3316.05	143.528	0.83366
NM_183216	3072	2918.05	25.2894	0.166924
NM_001034851	3139	2985.05	1192.91	7.69711
NM_028945	7581	7427.05	2863.01	7.42471
NM_173036	2454	2300.05	2	0.0167481
NM_027980	3175	3021.05	1006	6.41376
NM_008904	6464	6310.05	8.63716	0.026364
NM_144520	2529	2375.05	79	0.640659
NM_010897	11847	11693	2501	4.11963
NM_178677	5801	5647.05	114.367	0.390078
NM_009147	4108	3954.05	2610	12.7137
NM_001164562	5676	5522.05	200.223	0.698371
NM_019951	1113	959.046	3484	69.9698
NM_011342	1815	1661.05	2365.97	27.4346
NM_024206	1301	1147.05	4709	79.0715
NM_133704	3992	3838.05	1689	8.47601
NM_001029937	3928	3774.05	21.3487	0.108952
NM_025468	770	616.115	2258	70.5886
NM_001252544	2792	2638.05	3370.09	24.6055
NM_001252545	2781	2627.05	181.035	1.32729
NM_146013	2956	2802.05	0	0
NM_152915	3664	3510.05	1	0.00548731
NM_001281816	2421	2267.05	126.194	1.07214
NM_153125	8754	8600.05	4561	10.2148
NM_001252543	2799	2645.05	29.8606	0.217439
NM_019787	2810	2656.05	1313.82	9.52733
NR_015577	1840	1686.05	370.664	4.23431
NR_003278	1870	1716.05	0	0
NM_001127725	2337	2183.05	30	0.264686
NR_027710	6495	6341.05	152.503	0.463222
NR_132443	2983	2829.05	256.16	1.74399
NM_001012402	1234	1080.05	2	0.0356664
NM_001005847	1307	1153.05	1690.59	28.24
NM_001205054	1277	1123.05	9.40842	0.161358
NM_001285418	3866	3712.05	0	0
NM_001285419	3855	3701.05	0	0
NM_001048139	4161	4007.05	0	0
NM_001285416	4078	3924.05	0	0
NM_001048141	4001	3847.05	0	0
NM_001048142	4009	3855.05	22.1821	0.110827
NM_001285421	3941	3787.05	0	0
NM_007540	4302	4148.05	0	0
NM_001285417	3875	3721.05	0	0
NM_001285420	3743	3589.05	0	0
NM_001316310	3950	3796.05	0	0
NM_001282737	692	538.171	2196	78.593
NM_001195544	902	748.046	0	0
NM_009571	2816	2662.05	0	0
NM_007711	5529	5375.05	2522.32	9.03837
NM_001099326	733	579.144	0	0
NM_001302386	4169	4015.05	1467.14	7.03807
NM_008996	2657	2503.05	8549.44	65.7871
NM_001085524	842	688.081	0	0
NM_001252089	1704	1550.05	1900.88	23.6201
NM_010240	986	832.046	74227	1718.25
NM_139148	3306	3152.05	122.461	0.748304
NM_173873	5705	5551.05	91.0397	0.315884
NM_173876	5250	5096.05	1398.16	5.2844
NM_001277184	860	706.046	0	0
NM_011334	4641	4487.05	881.594	3.78425
NM_017474	2935	2781.05	16	0.110811
NM_001081001	11134	10980	241.147	0.423009
NM_009764	6648	6494.05	1665	4.93822
NM_009900	3670	3516.05	131	0.71761
NM_173874	5781	5627.05	2262.48	7.74419
NM_001302387	4231	4077.05	1081.51	5.10924
NM_207208	2998	2844.05	0	0
NM_009033	1750	1596.05	1966.12	23.7267
NM_013491	3545	3391.05	7	0.0397591
NM_001038697	733	579.144	0	0
NM_001146307	2405	2251.05	0	0
NM_178697	3921	3767.05	6	0.0306777
NM_019701	2344	2190.05	0	0
NM_027661	1408	1254.05	0	0
NM_010239	942	788.046	9787.62	239.22
NM_024412	2409	2255.05	0	0
NM_030601	3654	3500.05	41.8016	0.230034
NM_001085525	842	688.081	0	0
NM_009765	10940	10786	696.853	1.24437
NM_009899	3899	3745.05	74.1592	0.381399
NR_073181	1511	1357.05	2.38497	0.0338501
NR_130895	3798	3644.05	49.6946	0.262662
NR_126156	658	504.171	0	0
NR_126157	542	388.322	3.00928	0.14926
NR_126537	712	558.144	1.01892	0.0351615
NM_018746	3164	3010.05	0	0
NM_013903	3276	3122.05	28	0.172739
NM_008406	3077	2923.05	0	0
NM_001289633	3044	2890.05	1	0.00666449
NM_001033199	2997	2843.05	0	0
NM_001289632	3113	2959.05	0	0
NM_001159299	3161	3007.05	0	0
NM_008407	2832	2678.05	0	0
NM_001243262	1954	1800.05	0	0
NM_007541	496	342.394	0	0
NM_198190	2027	1873.05	131.307	1.35024
NM_001289775	3729	3575.05	0	0
NM_001134391	2209	2055.05	73.1972	0.686032
NM_001276397	1616	1462.05	28	0.368866
NM_009694	1218	1064.05	15	0.271521
NM_001003717	7115	6961.05	649.089	1.79598
NM_001081204	4543	4389.05	1114	4.88863
NM_175489	7152	6998.05	1563.53	4.30331
NM_177992	1560	1406.05	777	10.6437
NM_010859	898	744.046	0	0
NM_008830	4083	3929.05	5	0.0245107
NM_001291910	7632	7478.05	0.00144664	3.72602e-06
NM_172690	3410	3256.05	1	0.00591536
NM_001033532	5375	5221.05	573	2.11383
NM_207531	819	665.115	1	0.0289585
NM_001003910	4365	4211.05	37.1716	0.170017
NM_153595	2360	2206.05	10.5117	0.0917766
NM_009624	7840	7686.05	463.999	1.16275
NM_001172160	4537	4383.05	773.645	3.39968
NM_172121	3338	3184.05	217	1.31266
NM_027530	4097	3943.05	61.3197	0.29953
NM_001289776	4151	3997.05	2.00162e-05	9.64526e-08
NM_001289774	3561	3407.05	987.133	5.58046
NM_031159	2265	2111.05	9.40529	0.0858117
NM_009307	3386	3232.05	5.00764	0.029842
NM_015792	3539	3385.05	3359	19.1125
NM_178382	3984	3830.05	4968.35	24.9851
NM_028033	1814	1660.05	1.00104	0.0116146
NM_001289777	3976	3822.05	0	0
NM_148958	1872	1718.05	180	2.01795
NM_001003939	1865	1711.05	16.3167	0.183672
NR_073122	3036	2882.05	44.4649	0.297159
NM_011030	4057	3903.05	941.81	4.64763
NM_007558	2366	2212.05	52.3239	0.455594
NM_001256019	2405	2251.05	0	0
NM_011212	5411	5257.05	302.133	1.10695
NM_008855	8830	8676.05	45.8703	0.101832
NM_133882	2239	2085.05	0	0
NM_139051	2947	2793.05	0	0
NM_178907	2816	2662.05	1248	9.02965
NM_027419	1674	1520.05	56.7262	0.718785
NM_027442	3002	2848.05	469.951	3.17818
NM_027617	1920	1766.05	0	0
NM_001039154	3822	3668.05	0	0
NM_001122643	3318	3164.05	190.826	1.16163
NM_001256481	1237	1083.05	3.9576	0.0703813
NM_001285914	3166	3012.05	0	0
NM_001122640	3551	3397.05	72.9853	0.413815
NM_027526	3236	3082.05	8.8376e-08	5.5229e-10
NM_001122641	3269	3115.05	0.000921663	5.69875e-06
NM_001122642	3317	3163.05	0.000632939	3.85414e-06
NM_009869	2903	2749.05	1	0.00700632
NM_144529	3503	3349.05	121.187	0.696961
NM_007667	4786	4632.05	0	0
NM_027534	5582	5428.05	927.703	3.29183
NM_027585	2106	1952.05	14.0068	0.138204
NM_009455	1386	1232.05	1111.05	17.3692
NM_001285913	3203	3049.05	0	0
NM_177613	1295	1141.05	3544	59.8222
NM_026004	1687	1533.05	1287.84	16.18
NM_133777	988	834.046	6311	145.74
NM_019803	1982	1828.05	1527	16.0888
NM_001145162	2711	2557.05	0	0
NM_001252374	1530	1376.05	1059.16	14.8253
NM_001277575	1240	1086.05	0.189839	0.00336673
NM_010260	2471	2317.05	15	0.124689
NM_001277512	1240	1086.05	0	0
NM_001271017	3060	2906.05	78.1487	0.517954
NM_021402	3520	3366.05	802.434	4.59157
NM_001277487	1240	1086.05	0.189839	0.00336673
NM_025985	3837	3683.05	2867	14.9931
NM_145420	1448	1294.05	703	10.4635
NM_027391	1540	1386.05	8	0.111169
NM_001039159	3220	3066.05	301.588	1.89456
NM_025356	2619	2465.05	16175	126.384
NM_019912	2483	2329.05	3078	25.4544
NM_009459	4657	4503.05	2709.93	11.5911
NM_026083	6151	5997.05	816	2.62074
NM_010861	633	479.171	0	0
NM_001034910	619	465.195	0	0
NM_009458	2141	1987.05	3135	30.388
NM_173755	5192	5038.05	922	3.52485
NM_201411	5876	5722.05	11.2155	0.037752
NM_001284312	3284	3130.05	53.1567	0.327099
NM_001039157	3383	3229.05	634.443	3.78434
NM_001081167	2367	2213.05	7	0.0609228
NM_019586	3522	3368.05	3846	21.9939
NM_010259	2820	2666.05	0	0
NM_026275	3312	3158.05	2901	17.693
NM_009456	2609	2455.05	6853	53.7642
NM_172905	2350	2196.05	0	0
NM_009454	1562	1408.05	2324	31.7901
NM_009546	5596	5442.05	840.724	2.97552
NM_172493	8456	8302.05	623.928	1.44751
NM_201518	7099	6945.05	496	1.37556
NM_144839	1410	1256.05	190	2.91353
NM_001169576	4564	4410.05	157.963	0.689895
NM_019670	3516	3362.05	1223	7.0064
NM_001169577	4140	3986.05	991.105	4.78905
NM_029348	7824	7670.05	1631	4.0957
NM_001039158	3357	3203.05	511.864	3.07796
NM_001284314	3139	2985.05	37.8408	0.244164
NM_001164597	5390	5236.05	1174	4.31854
NM_080560	3851	3697.05	6690	34.8532
NM_001271016	1551	1397.05	13.034	0.179696
NM_026785	931	777.046	2540.48	62.9711
NM_001162909	1102	948.046	192	3.90071
NM_025773	3139	2985.05	1234.35	7.96453
NM_009868	4004	3850.05	0	0
NR_110430	3421	3267.05	54	0.318354
NR_110432	3383	3229.05	0	0
NR_110431	3337	3183.05	3.3238e-05	2.01124e-07
NR_110471	652	498.171	41.1929	1.59263
NR_110470	1645	1491.05	38.5627	0.498137
NR_110469	1714	1560.05	27.2444	0.336366
NM_001294277	687	533.171	57.6675	2.08323
NM_020035	4266	4112.05	259.377	1.21492
NM_001305386	3601	3447.05	213.623	1.19364
NM_001305387	3539	3385.05	0	0
NM_028727	2297	2143.05	79.9232	0.718312
NM_001159599	3756	3602.05	1983.84	10.6079
NM_001305392	2218	2064.05	0.001751	1.63395e-05
NM_001305399	3919	3765.05	152.293	0.779081
NM_177733	4866	4712.05	175.707	0.718209
NM_027985	1249	1095.05	480.616	8.45352
NM_001305420	1179	1025.05	14.3842	0.270279
NM_028788	3608	3454.05	41.5159	0.231504
NM_001305421	4011	3857.05	10.4841	0.0523536
NM_001305423	3531	3377.05	135.78	0.774411
NM_001008545	6513	6359.05	28.1896	0.0853824
NM_001305425	7363	7209.05	102.819	0.274705
NM_001003899	6486	6332.05	242.412	0.737363
NM_001008546	6425	6271.05	79.7328	0.244889
NM_145556	7454	7300.05	7099	18.7302
NM_001045514	5480	5326.05	48.6397	0.175897
NM_001305432	5261	5107.05	171.686	0.647495
NM_008961	3621	3467.05	256.411	1.42445
NM_001305436	3551	3397.05	15.0621	0.0853994
NM_001305437	3706	3552.05	875.706	4.74845
NM_001305440	2452	2298.05	40.7864	0.341845
NM_011896	2493	2339.05	111.93	0.921677
NM_001305441	2204	2050.05	835.722	7.85182
NM_001305442	2163	2009.05	742.561	7.11893
NM_001305461	3157	3003.05	9	0.0577235
NM_007403	3117	2963.05	3.31907e-06	2.15749e-08
NM_001291066	3114	2960.05	272	1.76987
NM_001305550	506	352.359	0	0
NM_001305549	518	364.359	0	0
NM_001305585	865	711.046	28.2588	0.76547
NM_009778	5139	4985.05	8953	34.5917
NM_001305616	950	796.046	0	0
NM_001305631	3624	3470.05	305.533	1.69588
NM_145924	3692	3538.05	810.467	4.41208
NM_008869	2869	2715.05	1533	10.8752
NM_001305632	2866	2712.05	0	0
NM_010629	4027	3873.05	478.712	2.38064
NM_001305643	3961	3807.05	1081.29	5.47048
NM_001305652	1824	1670.05	442.217	5.10011
NM_025784	1918	1764.05	87.7828	0.958455
NM_178666	5085	4931.05	1.76206	0.00688261
NM_001305663	5094	4940.05	0.237942	0.00092771
NM_001305671	7316	7162.05	439.433	1.18175
NM_175459	7524	7370.05	2133.36	5.57528
NM_001305675	4034	3880.05	0	0
NM_175180	4189	4035.05	449	2.14324
NM_001305676	1799	1645.05	1350.55	15.8126
NM_001305677	1863	1709.05	294.546	3.31949
NM_001305678	1768	1614.05	496.332	5.92281
NM_009480	1853	1699.05	46.5768	0.528003
NM_007609	1443	1289.05	1059	15.8234
NM_009811	1475	1321.05	1112	16.2128
NM_019774	3801	3647.05	3095.44	16.3476
NM_007976	7433	7279.05	1	0.00264605
NM_001045555	2216	2062.05	0	0
NM_001290996	2153	1999.05	29.8003	0.287124
NM_001290998	1530	1376.05	44.1997	0.61867
NM_008807	1767	1613.05	0	0
NM_001290999	1682	1528.05	0	0
NM_001081984	2203	2049.05	0	0
NM_022318	2062	1908.05	0	0
NM_007979	2735	2581.05	0	0
NM_021565	3747	3593.05	1577.93	8.45857
NM_001305797	2621	2467.05	3	0.0234216
NM_001305798	3615	3461.05	1192.07	6.63386
NM_001199123	1622	1468.05	178.564	2.34275
NM_001199124	1388	1234.05	1074.69	16.7735
NM_001305800	1863	1709.05	63.7474	0.718424
NM_025565	1235	1081.05	0	0
NM_007512	1514	1360.05	8534.99	120.871
NM_021489	1971	1817.05	2	0.0212
NM_001305803	4429	4275.05	37.3986	0.168495
NM_007610	3545	3391.05	1183	6.71928
NM_175303	5104	4950.05	0	0
NM_201395	3772	3618.05	0	0
NM_201396	2737	2583.05	0	0
NM_009696	1288	1134.05	55.3566	0.940179
NM_028066	2246	2092.05	0	0
NM_001305804	2749	2595.05	78.8594	0.585303
NM_172990	2608	2454.05	595.969	4.67749
NM_001305805	1849	1695.05	0	0
NM_133501	1924	1770.05	1.03844	0.0112998
NM_133500	1747	1593.05	0	0
NM_001305808	1009	855.046	0	0
NM_153052	975	821.046	0	0
NM_010168	2051	1897.05	3	0.030459
NM_010172	1875	1721.05	0	0
NM_001305799	3666	3512.05	2.34009e-07	1.28335e-09
NM_001305819	1255	1101.05	8.71709	0.152489
NM_001305843	1358	1204.05	16.9263	0.270765
NM_001305844	1208	1054.05	0	0
NM_011860	3521	3367.05	0	0
NM_001039143	3473	3319.05	0	0
NM_001305857	3376	3222.05	0	0
NM_008100	1112	958.046	0	0
NM_010717	3337	3183.05	194.707	1.17818
NM_001305875	3124	2970.05	86.2119	0.559083
NM_027741	2193	2039.05	7.04285	0.0665263
NM_001305882	2302	2148.05	0	0
NM_001305935	1507	1353.05	88.2321	1.25599
NM_027782	1734	1580.05	28.4149	0.346376
NM_001305936	3079	2925.05	192.213	1.26568
NM_001305937	1555	1401.05	290.372	3.99185
NM_001305941	2451	2297.05	0	0
NM_023608	2614	2460.05	0	0
NM_007858	5633	5479.05	2446.66	8.60084
NM_007627	2589	2435.05	0	0
NM_001305980	5660	5506.05	813.049	2.84413
NM_001305981	5763	5609.05	154.289	0.529806
NM_001305982	2153	1999.05	1464	14.1056
NM_028029	6113	5959.05	235.655	0.76168
NM_007492	2898	2744.05	0	0
NM_001305940	2780	2626.05	0	0
NM_008116	2145	1991.05	0	0
NM_001305992	2141	1987.05	64	0.62036
NM_181590	3261	3107.05	725	4.4943
NM_013539	1220	1066.05	244.366	4.41506
NM_001306050	1242	1088.05	8.03431	0.142224
NM_001306051	1226	1072.05	8.97673	0.161279
NM_001306052	1178	1024.05	135.623	2.55086
NM_001306053	1162	1008.05	0	0
NM_001306059	2163	2009.05	18.2176	0.174652
NM_008356	2279	2125.05	18.7824	0.170237
NM_001306069	3255	3101.05	1513.68	9.4015
NM_028320	3137	2983.05	7236.32	46.7229
NM_013565	4877	4723.05	14733	60.0816
NM_001306071	4652	4498.05	869.041	3.72125
NM_001306078	3089	2935.05	0	0
NM_028898	7046	6892.05	1118	3.12438
NM_001306081	6970	6816.05	0.00475036	1.34235e-05
NM_001306088	3908	3754.05	2029.34	10.4119
NM_008507	4294	4140.05	364.175	1.69425
NM_001306126	4326	4172.05	132.825	0.613199
NM_001306127	4382	4228.05	0	0
NM_001306128	4264	4110.05	0	0
NM_013595	1659	1505.05	349.06	4.46707
NM_024270	1362	1208.05	1285	20.4876
NM_001306143	1563	1409.05	1247.94	17.0585
NM_001306162	4723	4569.05	252.952	1.06631
NM_001306169	4240	4086.05	95.1809	0.448661
NM_029825	2176	2022.05	2841.63	27.0675
NM_001306178	2816	2662.05	84.3691	0.610436
NM_178632	5370	5216.05	2944.37	10.8724
NM_001306203	5240	5086.05	197.254	0.746994
NM_001306204	5093	4939.05	65.5803	0.255742
NM_001306205	1743	1589.05	572.718	6.94187
NM_001306217	1189	1035.05	22.931	0.426713
NM_030057	1283	1129.05	976.37	16.6562
NM_001306218	1539	1385.05	63.699	0.885809
NM_030080	1555	1401.05	30.2226	0.415482
NM_001307934	1476	1322.05	60.5699	0.882433
NM_001307935	1340	1186.05	11.2075	0.182004
NM_023556	1707	1553.05	1072.28	13.2983
NM_001307989	1292	1138.05	0.120449	0.00203852
NM_015743	5573	5419.05	8.94988	0.0318102
NM_198012	2400	2246.05	263.413	2.25886
NM_001307998	2377	2223.05	215.587	1.86787
NM_030021	2352	2198.05	674.06	5.90655
NM_001024508	2448	2294.05	688.874	5.78375
NM_001308041	2445	2291.05	245.126	2.06076
NM_010908	2065	1911.05	5.06592	0.0510574
NM_001306222	1384	1230.05	133.934	2.09721
NM_030175	2769	2615.05	0	0
NM_001308052	2555	2401.05	3	0.0240654
NM_030084	2157	2003.05	1477.86	14.2106
NM_001308072	2136	1982.05	954.009	9.27066
NM_001308074	2123	1969.05	101.135	0.989273
NM_001308091	403	250.335	163.687	12.594
NM_030221	2660	2506.05	454.412	3.49247
NM_001308095	2481	2327.05	73.5877	0.609077
NM_001308144	2501	2347.05	632.179	5.18788
NM_001161338	3034	2880.05	285.117	1.90676
NM_030185	5756	5602.05	209.198	0.719255
NM_024480	3024	2870.05	615.095	4.12786
NM_001308167	3015	2861.05	0	0
NM_001308168	3098	2944.05	43.7885	0.286475
NM_001308266	2672	2518.05	0	0
NM_011487	3000	2846.05	0	0
NM_010283	3610	3456.05	847.093	4.72089
NM_001145821	3574	3420.05	784.593	4.4186
NM_001308300	3508	3354.05	629.436	3.61455
NM_001308299	3544	3390.05	178.878	1.0163
NM_001308303	3479	3325.05	107.025	0.619953
NM_009543	3296	3142.05	1147.98	7.03707
NM_001308323	2564	2410.05	148.114	1.1837
NM_001308327	6794	6640.05	107.343	0.311367
NM_008813	6791	6637.05	777.533	2.2564
NM_001308329	6765	6611.05	24.1245	0.0702847
NM_011146	1769	1615.05	10.1838	0.12145
NM_001127330	2127	1973.05	117.729	1.14926
NM_001308352	1797	1643.05	42.4542	0.497672
NM_001308354	1776	1622.05	91.6326	1.08808
NM_011350	4103	3949.05	21.2086	0.103441
NM_001308374	4009	3855.05	0	0
NM_001308386	1716	1562.05	188.195	2.32052
NM_001308385	2002	1848.05	84.6431	0.882167
NM_009173	1816	1662.05	0	0
NM_008898	2527	2373.05	4818	39.105
NM_008712	9695	9541.05	17.5922	0.0355138
NM_007430	1811	1657.05	1	0.0116235
NM_009656	3883	3729.05	3298.62	17.0375
NM_001308450	2060	1906.05	2784.38	28.1364
NM_025508	1584	1430.05	261	3.5153
NM_007451	1317	1163.05	20862	345.487
NM_029974	2342	2188.05	21	0.184857
NM_013476	10063	9909.05	35	0.0680312
NM_153053	1741	1587.05	851	10.3279
NM_009910	1609	1455.05	0	0
NM_009663	1031	877.046	25	0.549022
NM_001308462	943	789.046	0	0
NM_001308464	1198	1044.05	40.7027	0.750889
NM_007724	3099	2945.05	0	0
NM_001081051	5146	4992.05	50.0053	0.192934
NM_007898	1757	1603.05	3319	39.878
NM_016913	1867	1713.05	272.116	3.05954
NM_023638	1900	1746.05	13.6664	0.150755
NM_145907	1882	1728.05	0	0
NM_145908	1885	1731.05	92.108	1.02485
NM_001308474	1361	1207.05	39.4934	0.630192
NM_010110	3375	3221.05	1340	8.01272
NM_001308481	3620	3466.05	115.94	0.644276
NM_001308488	1191	1037.05	0	0
NM_010340	3086	2932.05	0	0
NM_001308501	2947	2793.05	1	0.00689595
NM_153521	3146	2992.05	2143.58	13.7988
NM_001308506	3666	3512.05	1994.08	10.9359
NM_008177	2582	2428.05	2.00757	0.0159252
NM_133990	3734	3580.05	3171	17.06
NM_028794	1492	1338.05	982	14.1355
NM_030704	1825	1671.05	201	2.31675
NM_013563	1663	1509.05	0	0
NM_001308535	1559	1405.05	2	0.0274165
NM_008423	3815	3661.05	12	0.0631318
NM_008621	2525	2371.05	8996	73.0771
NM_028850	2550	2396.05	1562	12.5562
NM_010883	1962	1808.05	12	0.127833
NM_001001737	4904	4750.05	746.555	3.02716
NM_001309195	2644	2490.05	192.156	1.48634
NM_001309216	2646	2492.05	564.384	4.36205
NM_001309373	638	484.171	2.42678	0.0965389
NM_001309374	549	395.283	3.57322	0.17411
NM_001309382	852	698.081	1120.59	30.9181
NM_001309389	3760	3606.05	89.8134	0.479713
NM_001309388	4096	3942.05	1505.57	7.35617
NM_001309391	5833	5679.05	1031.13	3.49712
NM_001309392	5788	5634.05	80.5283	0.275296
NM_027703	5329	5175.05	674.961	2.5121
NM_001309398	1885	1731.05	18.8839	0.210114
NM_009637	2762	2608.05	95.3247	0.703983
NM_001005605	6379	6225.05	1478.3	4.57397
NM_001309436	5176	5022.05	397.284	1.52367
NM_001309446	3172	3018.05	45.7996	0.292286
NM_001309460	8102	7948.05	307.872	0.746073
NM_001309484	1237	1083.05	0	0
NM_001309485	1359	1205.05	0	0
NM_001309519	3912	3758.05	8.19464	0.0419991
NM_001309526	3012	2858.05	173.687	1.1705
NM_001309528	4358	4204.05	137.823	0.631433
NM_001039647	2720	2566.05	0.0631176	0.000473759
NM_020008	2279	2125.05	0	0
NM_001309637	2144	1990.05	9.04352	0.0875278
NM_001309645	994	840.046	280.42	6.42951
NM_001145552	2189	2035.05	456.701	4.32245
NM_001045484	1339	1185.05	2	0.0325062
NM_001309795	584	430.262	34.4574	1.54249
NM_025461	2125	1971.05	399.896	3.90771
NM_001309808	1945	1791.05	50.7049	0.545274
NM_001309809	869	715.046	820.71	22.1069
NM_001309810	959	805.046	26.0588	0.623456
NM_001309814	852	698.081	10.0955	0.278545
NM_025292	10417	10263	3390.94	6.36379
NM_021419	2096	1942.05	1055.65	10.4697
NM_028791	6396	6242.05	2476.02	7.6401
NM_001309909	1579	1425.05	230.738	3.11861
NM_011886	1576	1422.05	194.333	2.63212
NM_001309910	1474	1320.05	13.3715	0.195102
NM_007712	2320	2166.05	699.742	6.22218
